step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
195,training,0.0023078355,0.09065636247396469,0.113629989414718,23.1423348785,-3.508079937,-0.0157497334177,[100   0   0   0]
196,training,0.0050055655,0.12305441265925764,0.11453123754142064,23.1824593575,-3.50884719456,-0.0225803350637,[100   0   0   0]
197,training,0.015151064,0.07766088889911771,0.11407473506570492,23.2223967187,-3.5098097635,-0.02471785507,[100   0   0   0]
198,training,0.0044954484,0.11747375130653381,0.11535246153803706,23.260708621,-3.50656585448,-0.019495288966,[100   0   0   0]
199,training,0.021354286,0.09477796405553815,0.11027915473534391,23.2994384389,-3.50981578055,-0.0151428273354,[100   0   0   0]
200,training,0.001416596,0.17646868526935577,0.1085355791642865,23.3355375385,-3.50973578565,-0.00655190665037,[100   0   0   0]
201,training,0.008356157,0.19545084983110428,0.10662810868852078,23.3740133899,-3.50997930507,-0.00884075192933,[100   0   0   0]
202,training,0.0042956183,0.1606820896267891,0.10535781647565008,23.427185864,-3.51053478084,-0.00686609876092,[100   0   0   0]
203,training,0.004567322,0.20521851629018786,0.10433178696366155,23.4470229364,-3.51064026531,-0.00315151484899,[100   0   0   0]
204,training,0.010305574,0.23327455669641495,0.10073238310626406,23.4850379218,-3.51214280132,-7.14920823392e-06,[100   0   0   0]
205,training,0.018657502,0.1426606997847557,0.09956900701734882,23.5309957365,-3.51256213233,-0.0277071540088,[100   0   0   0]
206,training,0.009670283,0.13539049960672855,0.09670209130347679,23.5508462709,-3.5131188637,-0.0309532457446,[100   0   0   0]
207,training,0.028607082,0.22369958460330963,0.09404540158940297,23.6081932855,-3.51427742914,-0.00368096389328,[100   0   0   0]
208,training,0,0.02925175428390503,0.0978310002755486,23.6280083969,-3.51423333048,0.00909551590532,[100   0   0   0]
209,training,0,0.008865721523761763,0.09983286612338264,23.6669133073,-3.51442899114,0.00431454747843,[100   0   0   0]
210,training,0.014684364,0.16165145486593246,0.09693945111050041,23.7036537187,-3.51492598076,-0.0168723617562,[100   0   0   0]
211,training,0,0.029126212000846863,0.0948947537148478,23.7431228058,-3.5158454429,-0.0287380743138,[100   0   0   0]
212,training,0.0038330313,0.08693651109933853,0.09125406106489607,23.7814836347,-3.51708710015,-0.0396981918184,[100   0   0   0]
213,training,0.009219567,0.06302056834101677,0.08921820730132152,23.8362350908,-3.51976039041,-0.0741488585394,[100   0   0   0]
214,training,0,0.04502873122692108,0.0880584215912835,23.8754993973,-3.52030754691,-0.094539770309,[100   0   0   0]
215,training,0.0032685436,0.12580075860023499,0.09304663604401596,23.8946219509,-3.51742739675,-0.106128519848,[100   0   0   0]
216,training,0.005351555,0.08619760535657406,0.08758446580395997,23.9331923429,-3.52088487474,-0.12339860364,[100   0   0   0]
217,training,0.002915452,0.09669850394129753,0.08137554234106745,23.9890869546,-3.52916973165,-0.145812767351,[100   0   0   0]
218,training,0.0034957216,0.08939766883850098,0.06888682899350561,24.0201951641,-3.54402780893,-0.121075688251,[100   0   0   0]
219,training,0,0.025140920653939247,0.0579561673127741,24.0551167973,-3.54840147535,-0.107743040313,[100   0   0   0]
220,training,0.021397011,0.19837678223848343,0.058620152876303226,24.0945001147,-3.55273753381,-0.102923577162,[100   0   0   0]
221,training,0,0.03519771248102188,0.05726839135036583,24.133315006,-3.55670053074,-0.106782542121,[100   0   0   0]
222,training,0.0018881384,0.09619056805968285,0.05093966900207506,24.1703064364,-3.56005015246,-0.0938014765978,[100   0   0   0]
223,training,0.008914411,0.109456367790699,0.04833360679158503,24.2232021403,-3.5647457511,-0.134284639274,[100   0   0   0]
224,training,0,0.002495460212230686,0.04125589159181534,24.2620889951,-3.5679217039,-0.149451070734,[100   0   0   0]
225,training,0.01939175,0.14325444400310516,0.037657501632106065,24.3012457724,-3.57377429995,-0.144637148926,[100   0   0   0]
226,training,0,0.047639304772019386,0.04214548781243771,24.3402724786,-3.57961813029,-0.15804852515,[100   0   0   0]
227,training,0.011681841,0.16101190447807312,0.0379192735452883,24.3772885993,-3.58565747794,-0.149034661757,[100   0   0   0]
228,training,0,0.04269807040691376,0.03003692039574417,24.430581042,-3.59479531203,-0.187879816571,[100   0   0   0]
229,training,0,0.016393795609474196,0.02088081438407417,24.4496765971,-3.59850400827,-0.194390707582,[100   0   0   0]
230,training,0.013268264,0.16661325097084045,0.01591195223524822,24.4836658679,-3.60540310264,-0.216688080392,[100   0   0   0]
231,training,0,0.001986563205718994,0.0067081101426957005,24.5200730082,-3.61375764114,-0.232160930427,[100   0   0   0]
