step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
115,training,0,0.03217645734548569,0.05382946765846394,-9.3449314085,7.67100649371,-2.62284316369,[  0   0 100   0]
116,training,0.024738692,0.24200840294361115,0.03838240376578346,-9.37917469862,7.65093580134,-2.59905154497,[  0   0 100   0]
117,training,0.17671537,0.3140013590455055,0.02529760982345408,-9.4131213091,7.6303328579,-2.60878706189,[  0   0 100   0]
118,training,0.07740885,0.1956239826977253,0.013755101892962855,-9.44791407878,7.61034948069,-2.62471203332,[  0   0 100   0]
119,training,0,0.03591875731945038,0.01015940613674842,-9.4821616511,7.59072389981,-2.60872497885,[  0   0 100   0]
120,training,0.043762524,0.1108279675245285,0.00952655373815067,-9.53261746297,7.55917989444,-2.55671566777,[  0   0 100   0]
121,training,0.06863617,0.32720722258090973,0.005710088583115908,-9.54901437998,7.54812413363,-2.54036224522,[  0   0 100   0]
122,training,0.024019815,0.20350510999560356,0.005876063842764532,-9.58189503153,7.52524215507,-2.53529972689,[  0   0 100   0]
123,training,0.027759839,0.16091389209032056,0.011573707648497437,-9.61471473889,7.50251066051,-2.53077835961,[  0   0 100   0]
124,training,0,0.0009109973907470703,0.005461248934928916,-9.64688190027,7.47941504641,-2.50240480447,[  0   0 100   0]
125,training,0.03977052,0.20654598250985146,0.013227643465891982,-9.67843347031,7.45506837823,-2.46570413454,[  0   0 100   0]
126,training,0.057819135,0.2547908276319504,0.017077385735895362,-9.70912010348,7.42973084108,-2.4473513718,[  0   0 100   0]
127,training,0.029126015,0.2700357623398304,0.015792380718951723,-9.73989268352,7.40418069958,-2.44771503475,[  0   0 100   0]
128,training,0.03917157,0.21130670607090002,0.012912430551182326,-9.77056272579,7.37846278591,-2.43624252745,[  0   0 100   0]
129,training,0.06493296,0.15256503224372864,0.015849891211974606,-9.80046560214,7.35246586472,-2.41281464204,[  0   0 100   0]
130,training,0.016877396,0.20408408343791962,0.007162487711674125,-9.82993727156,7.3255050797,-2.38991808568,[  0   0 100   0]
131,training,0.018002842,0.27442218735814095,0.007758428023023369,-9.85885812852,7.29804355106,-2.37576422827,[  0   0 100   0]
132,training,0.014081828,0.28948790766298765,0.009302241233444246,-9.88749817228,7.27027799129,-2.36961694092,[  0   0 100   0]
133,training,0.027499508,0.31046251952648163,0.014980967784251755,-9.91614220617,7.24226291886,-2.36403957928,[  0   0 100   0]
134,training,0.028439261,0.28884972631931316,0.02562255108875759,-9.94430198822,7.21418482153,-2.34723985471,[  0   0 100   0]
135,training,0.07891271,0.22457425296306616,0.034655291493535946,-9.97176946649,7.18536760897,-2.31311019451,[  0   0 100   0]
136,training,0.022243096,0.27416883409023285,0.04633089236940052,-9.99811599111,7.15562757759,-2.28129243397,[  0   0 100   0]
137,training,0.018566972,0.29304151609539986,0.054160746343377544,-10.0236292464,7.12531799388,-2.26500849604,[  0   0 100   0]
138,training,0.0484126,0.3057476729154587,0.06603088087936115,-10.0492664226,7.09456000552,-2.27193828085,[  0   0 100   0]
139,training,0.06267941,0.3242327719926834,0.07914863520932233,-10.0753055422,7.06416057577,-2.2862750181,[  0   0 100   0]
140,training,0.026110247,0.31400340859545395,0.09087837585731996,-10.101690324,7.03400870234,-2.28963141507,[  0   0 100   0]
141,training,0.015661368,0.30397282540798193,0.10593050871307598,-10.1276864038,7.00407772713,-2.27762328848,[  0   0 100   0]
142,training,0.04539272,0.32490746676921856,0.1233606822829603,-10.1531004546,6.97334647373,-2.23994171253,[  0   0 100   0]
143,training,0.03799074,0.22806313633918762,0.14108827422312,-10.1767834726,6.9417945183,-2.18902716572,[  0   0 100   0]
144,training,0.045199435,0.30006535351276403,0.15775633775648176,-10.1990394243,6.90894509561,-2.14634625769,[  0   0 100   0]
145,training,0.015754383,0.3051553592085838,0.1737402407184406,-10.2199837216,6.87548344256,-2.11940537614,[  0   0 100   0]
146,training,0.08948198,0.31609127297997475,0.18930606278316814,-10.2405881649,6.84142505107,-2.11305654467,[  0   0 100   0]
147,training,0.033662528,0.28778087347745895,0.20227788359530235,-10.261158918,6.80701647775,-2.10323719337,[  0   0 100   0]
148,training,0.013656075,0.3703158348798752,0.21271630280056578,-10.2805176792,6.77316406422,-2.0647134077,[  0   0 100   0]
149,training,0.10437711,0.21766310930252075,0.2231445429556601,-10.2976184399,6.73790895868,-1.97147690026,[  0   0 100   0]
150,training,0.06444067,0.19139540195465088,0.23188760227763996,-10.3110798666,6.70110469962,-1.87389401965,[  0   0 100   0]
151,training,0.066618964,0.298146327957511,0.23918249599649713,-10.3211812753,6.6630121892,-1.78947349429,[  0   0 100   0]
152,training,0.063238025,0.41322207450866694,0.24690514147504022,-10.3282695125,6.62442451307,-1.71883452518,[  0   0 100   0]
153,training,0.11233957,0.34409303963184357,0.25292569693931805,-10.332827404,6.58522209281,-1.65460842073,[  0   0 100   0]
154,training,0.067934595,1.3168100267648697,0.25452381442411354,-10.3349807637,6.54567324881,-1.59758285534,[100   0   0   0]
155,training,0.09845942,1.2199146896600723,0.2585618664610699,-10.3350667002,6.50615883632,-1.55114722413,[100   0   0   0]
156,training,0.04553894,0.9734581597149372,0.00869971332561021,-10.3334647199,6.46663274437,-1.51030347417,[100   0   0   0]
157,training,0.08584115,1.19444128125906,0.007845462253007028,-10.3303510999,6.42706760227,-1.48380846699,[100   0   0   0]
158,training,0.03305619,1.0329238176345825,0.01494646097885843,-10.3256303466,6.36720801843,-1.50371660244,[100   0   0   0]
159,training,0.060396045,0.27215906232595444,0.011142960522526025,-10.3243699639,6.34720675098,-1.51155475653,[100   0   0   0]
160,training,0.059551023,1.9726028554141521,0.014010243573891338,-10.3219852197,6.30559373034,-1.49951030941,[100   0   0   0]
161,training,0.039144695,2.509080372750759,0.016452235007046963,-10.3176139639,6.26472100425,-1.44205962996,[100   0   0   0]
162,training,0.021698881,1.6909785345196724,0.017320696938393467,-10.3127671691,6.22485464274,-1.46090335406,[100   0   0   0]
163,training,0.034096077,0.9527424350380898,0.023042088415156918,-10.3087914146,6.18488845515,-1.48174289692,[100   0   0   0]
164,training,0.058885396,0.31870196014642715,0.022104936641091606,-10.304406778,6.12484886844,-1.51470501337,[100   0   0   0]
165,training,0.07443434,0.9812440499663353,0.024765238179458804,-10.3034254155,6.1051045272,-1.53058371949,[100   0   0   0]
166,training,0.024851998,2.094516448676586,0.022794990689299046,-10.3026281559,6.06505336153,-1.56297990737,[100   0   0   0]
167,training,1.15235,2.8128144107759,0.021399686841712017,-10.3027138504,6.00502403409,-1.57951560328,[100   0   0   0]
168,training,0.027989265,1.107265142723918,0.020904624555334303,-10.3029266952,5.98503047177,-1.58342887006,[100   0   0   0]
169,training,0.045552216,0.5234721768647432,0.017505027091443956,-10.304020757,5.92489829087,-1.59449150442,[100   0   0   0]
170,training,0.32632026,1.628553630784154,0.01928973430827679,-10.3045180811,5.90492454168,-1.59700613921,[100   0   0   0]
171,training,0.011588567,0.8618027549237013,0.013881851121090368,-10.3062148033,5.8449221361,-1.60139770776,[100   0   0   0]
172,training,0,0.04770958982408047,0.012304308305109358,-10.3068514647,5.82497313845,-1.60423199127,[100   0   0   0]
173,training,0.05709716,0.4170085904188454,0.015251226572569047,-10.3082125928,5.7850820813,-1.60304785827,[100   0   0   0]
174,training,0.04450699,1.051981719210744,0.00813145558274201,-10.3094060699,5.74507148674,-1.60049638106,[100   0   0   0]
175,training,0.07814205,1.0591710172593594,0.008765775142215597,-10.3106623856,5.70515115271,-1.60441757256,[100   0   0   0]
176,training,0.046383023,0.6152874194085598,0.00844396381498492,-10.3120266331,5.66524313695,-1.60324151521,[100   0   0   0]
177,training,0.030826222,0.13055336847901344,0.002441237632003887,-10.3131655609,5.62535235374,-1.59559412063,[100   0   0   0]
178,training,0.020660024,0.27125164307653904,0.010663506148106494,-10.3135377427,5.56513313467,-1.5371219296,[100   0   0   0]
179,training,0.045248084,0.06593114696443081,0.005232905110830144,-10.3112537724,5.52544196097,-1.49542813783,[100   0   0   0]
180,training,0.017392699,0.05005612224340439,0.0053438396228448455,-10.309645781,5.50556063566,-1.48834114237,[100   0   0   0]
181,training,0.012922965,0.16396811231970787,0.01000092291974318,-10.3065364337,5.46633492484,-1.50273052323,[100   0   0   0]
182,training,0,0.007537926081568001,0.005013411140032577,-10.3044611496,5.42616908664,-1.53652733469,[100   0   0   0]
183,training,0.0182536,0.09603796899318695,0.011442112488916164,-10.30363898,5.38598972199,-1.55572869667,[100   0   0   0]
184,training,0.026277829,0.12186962831765413,0.006969833437456585,-10.3029430034,5.34611440226,-1.5461608322,[100   0   0   0]
185,training,0.019731354,0.19292929768562317,0.00606526852059679,-10.3004709144,5.2865325823,-1.50890620506,[100   0   0   0]
186,training,0,0.041312187910079956,0.012518179965709135,-10.2990943062,5.26668356446,-1.49458679575,[100   0   0   0]
187,training,0.009896901,0.19722867757081985,0.008780002191340855,-10.2939010079,5.20643285042,-1.4919146341,[100   0   0   0]
188,training,0.016869454,0.13329020887613297,0.01395749015012837,-10.2916912501,5.16635973064,-1.5483635441,[100   0   0   0]
189,training,0.018480452,0.15076658502221107,0.012703482803666044,-10.2917818777,5.12601056834,-1.58675959354,[100   0   0   0]
190,training,0.010724654,0.05302950832992792,0.01041970991520355,-10.2922630152,5.08672105732,-1.56791020613,[100   0   0   0]
191,training,0,0.021362346597015858,0.011739279886268182,-10.2920634522,5.06716913145,-1.55776282546,[100   0   0   0]
192,training,0.031045,0.13030985044315457,0.007850163602114808,-10.2915070069,5.02717491561,-1.55547018506,[100   0   0   0]
193,training,0.020261565,0.08157383650541306,0.013754831383462236,-10.2908239236,4.98723294818,-1.54848768106,[100   0   0   0]
194,training,0,0.013953830115497109,0.008157588025969345,-10.2895569961,4.94743374528,-1.53355792311,[100   0   0   0]
195,training,0,0.023503480246290565,0.010503964779700762,-10.2873521987,4.88746360593,-1.53659692184,[100   0   0   0]
196,training,0.02223631,0.08128324151039124,0.014531343408423056,-10.2860017425,4.84756667737,-1.53671606898,[100   0   0   0]
197,training,0.01672811,0.10441127046942711,0.011737300879633627,-10.2853183916,4.82742931286,-1.54002974673,[100   0   0   0]
198,training,0.026747085,0.05233216844499111,0.011551545063884361,-10.2846109762,4.76725715173,-1.57227098502,[100   0   0   0]
199,training,0.029732633,0.07884377241134644,0.013851858359447543,-10.2847133026,4.72730390886,-1.56792239464,[100   0   0   0]
200,training,0.005441857,0.22059505246579647,0.008739829157344583,-10.2842796839,4.68761769858,-1.55061263095,[100   0   0   0]
201,training,0,0.00396353006362915,0.013473863162798336,-10.2837315396,4.66763814462,-1.53399033337,[100   0   0   0]
202,training,0.04220602,0.2080492451786995,0.014874721006660067,-10.2806392741,4.60821124083,-1.52066823613,[100   0   0   0]
203,training,0,0.02221271395683288,0.015190758537675734,-10.2797339806,4.58805343824,-1.53640274703,[100   0   0   0]
204,training,0,0.00385617231950164,0.014447161683216032,-10.2791733498,4.54757335368,-1.56917302111,[100   0   0   0]
205,training,0.018591376,0.06514021754264832,0.016949600880683726,-10.2792791422,4.50749425228,-1.57516990539,[100   0   0   0]
206,training,0,0.03474639728665352,0.011864021264751617,-10.2794561699,4.46746572721,-1.57291967042,[100   0   0   0]
207,training,0.008376932,0.1411018599756062,0.012297570165373028,-10.2794028826,4.4276028157,-1.57072953247,[100   0   0   0]
208,training,0,0.015493362210690975,0.015224043509377288,-10.2796153881,4.38711397553,-1.58672452701,[100   0   0   0]
209,training,0,0.01956104766577483,0.008082851049231496,-10.2806608972,4.3469694358,-1.60086975303,[100   0   0   0]
210,training,0.016320404,0.09487239271402359,0.008705470331334246,-10.2818641113,4.30698263488,-1.59994058178,[100   0   0   0]
211,training,0.010083571,0.05364940548315645,0.00874742054221791,-10.28310445,4.2668719917,-1.60817280572,[100   0   0   0]
212,training,0,0.011467047035694122,0.00362207035691557,-10.2848419381,4.22698177227,-1.6182287225,[100   0   0   0]
213,training,0.0081682075,0.09799275919795038,0.002199587944804312,-10.2873966869,4.16706243646,-1.60640595584,[100   0   0   0]
214,training,0.0053912746,0.12369045987725258,0.011657715092102736,-10.2888035043,4.12744200211,-1.61254158763,[100   0   0   0]
215,training,0.008449053,0.08342225477099419,0.008047344904523428,-10.2897161035,4.10738551456,-1.62036817756,[100   0   0   0]
216,training,0,0.018302401527762413,0.011603632117509113,-10.292027649,4.06719716293,-1.63612077811,[100   0   0   0]
217,training,0,0.005989573895931244,0.016412118953870097,-10.294836808,4.02737234051,-1.64115769442,[100   0   0   0]
218,training,0,0.009281285107135773,0.01731632562301009,-10.2975033266,3.98744074212,-1.63166392147,[100   0   0   0]
219,training,0,0.0021708905696868896,0.02230301623577807,-10.2996950794,3.94761477998,-1.6200460129,[100   0   0   0]
220,training,0.0067410963,0.05299667036160827,0.023733950566040673,-10.3020233897,3.8878404489,-1.59903243608,[100   0   0   0]
221,training,0.009288277,0.1262594871222973,0.02536922327610663,-10.3025323428,3.86775541195,-1.5960445883,[100   0   0   0]
222,training,0,0.04717270378023387,0.029083596951397523,-10.3036969099,3.82790731759,-1.60449345178,[100   0   0   0]
223,training,0.0035014013,0.0843395683914423,0.0293936213689684,-10.3051768348,3.78789062777,-1.60818076489,[100   0   0   0]
224,training,0.0043501873,0.06663531064987181,0.03560939765913685,-10.307558589,3.72795583399,-1.61582572969,[100   0   0   0]
225,training,0.007836433,0.0714963562786579,0.04203817394180094,-10.3084636615,3.70798120182,-1.61443159788,[100   0   0   0]
226,training,0.02134768,0.2301933914422989,0.043302918584382476,-10.3101020824,3.66784577151,-1.6144673958,[100   0   0   0]
227,training,0,0.04634959623217584,0.04718839445333104,-10.312079129,3.62797478481,-1.62711562362,[100   0   0   0]
228,training,0,0.024146243929862962,0.049607276063736,-10.3145070528,3.58803071978,-1.6296742016,[100   0   0   0]
229,training,0,0.02773302048444748,0.05258810224658833,-10.3166060533,3.54811623524,-1.61535763709,[100   0   0   0]
