step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
22,training,0.19693598,0.06730925291776657,0.26472977006294385,20.103128633,0.509154276076,-1.35697530984,[  0   0 100   0]
23,training,0.026274856,0.051614187657833085,0.25474725718182656,20.116649259,0.452417034357,-1.31315183958,[  0   0 100   0]
24,training,0.1097817,0.14009810984134674,0.24447366879830412,20.1269544307,0.415998281958,-1.27960870832,[  0   0 100   0]
25,training,0.094677724,0.17657767236232758,0.23284874203254868,20.1382636314,0.378907740452,-1.27309911125,[  0   0 100   0]
26,training,0.15961611,0.10318747162818909,0.21575811523873584,20.1442613287,0.359884374736,-1.25666053494,[  0   0 100   0]
27,training,0.16948004,0.2995697818696499,0.20047607839201684,20.1625634804,0.302708879876,-1.26743239555,[  0   0 100   0]
28,training,0.099388316,0.19988354295492172,0.18946529632565612,20.1679080184,0.28433580388,-1.26757133304,[  0   0 100   0]
29,training,0.011261361,0.1249595023691654,0.17727937690602694,20.1796856482,0.24598069421,-1.27957290657,[  0   0 100   0]
30,training,0.16681583,0.08076304523274302,0.16612182037954795,20.1959684635,0.190761517951,-1.28179924338,[  0   0 100   0]
31,training,0.081975505,0.377888984978199,0.154420469440446,20.2001258998,0.172445634941,-1.29126431936,[  0   0 100   0]
32,training,0.24890465,0.36877940595149994,0.14231440642228896,20.2137818862,0.114826969603,-1.32275289258,[  0   0 100   0]
33,training,0.13570744,0.16551521606743338,0.12999702474792507,20.2186009034,0.0954349812868,-1.33182765402,[  0   0 100   0]
34,training,0.1523357,0.10565943270921707,0.11955963618206993,20.2276601545,0.0562770663817,-1.35762270011,[  0   0 100   0]
35,training,0.1224768,0.12686090916395187,0.11108943551145041,20.2356386736,0.0169945597872,-1.38218712058,[  0   0 100   0]
36,training,0.1338143,0.15655642747879028,0.10226557140710155,20.2428350298,-0.0211245263484,-1.41291976368,[  0   0 100   0]
37,training,0.024837509,0.2826800271868706,0.09620511731178422,20.2485104708,-0.0563859241231,-1.41000702098,[  0   0 100   0]
38,training,0.11353459,0.31450529396533966,0.08441043823803435,20.2591349132,-0.0916799638681,-1.41939521015,[  0   0 100   0]
39,training,0.086315915,0.23450662195682526,0.0763882096749328,20.265997767,-0.126102242445,-1.40428786613,[  0   0 100   0]
40,training,0.06272003,0.1663341298699379,0.06949977860653066,20.2724948255,-0.161489259634,-1.37733219858,[  0   0 100   0]
41,training,0.057724353,0.09086950868368146,0.0603708337779555,20.2796800462,-0.199881048097,-1.39805791172,[  0   0 100   0]
42,training,0,0.014715805649757385,0.053737398118209684,20.2858912186,-0.237311914749,-1.41660353012,[  0   0 100   0]
43,training,0.05344799,0.13944928348064423,0.04553566357039917,20.2914044859,-0.276174467302,-1.4452995617,[  0   0 100   0]
44,training,0.08029162,0.2937363386154175,0.035605534887302163,20.2958338444,-0.315761165715,-1.46630063088,[  0   0 100   0]
45,training,0.06617807,0.23362116515636444,0.028933509831593183,20.2999405726,-0.353866687529,-1.44401293734,[  0   0 100   0]
46,training,0.09384103,0.38126997649669647,0.01926235009561913,20.3049814073,-0.391259874635,-1.4297686862,[  0   0 100   0]
47,training,0.13099496,0.458377406001091,0.01029375863259833,20.3107455124,-0.429102248759,-1.40540557502,[  0   0 100   0]
48,training,0.15510947,0.07725773379206657,0.01210239528872497,20.3196494507,-0.477391095941,-1.42309361355,[  0   0 100   0]
49,training,0.15655908,0.16530627757310867,0.025327037541905226,20.3218764852,-0.495034763449,-1.46623555983,[  0   0 100   0]
50,training,0.094559014,0.10052700340747833,0.03667833067039522,20.3256659322,-0.530908744416,-1.46601041174,[  0   0 100   0]
51,training,0.08331149,0.17322441935539246,0.04744281469023512,20.3292663143,-0.568103437981,-1.48975562745,[  0   0 100   0]
52,training,0.06281247,0.20679480209946632,0.05790917519777719,20.3320041573,-0.606815491845,-1.50490282046,[  0   0 100   0]
53,training,0.060988635,0.30121614784002304,0.06777121277390707,20.3348076291,-0.646536022675,-1.49216269573,[  0   0 100   0]
54,training,0.07524588,0.31858890503644943,0.08137652539717025,20.3385206711,-0.68589822932,-1.46700302838,[  0   0 100   0]
55,training,0.08406445,0.2978333383798599,0.0954970686018925,20.3434233124,-0.723400818204,-1.42897642405,[  0   0 100   0]
56,training,0.09307346,0.31128595769405365,0.11232170914766824,20.3496084771,-0.762679548434,-1.40084599201,[  0   0 100   0]
57,training,0.089923106,0.23538925498723984,0.13104957329011893,20.3566554374,-0.800470978519,-1.36573469932,[  0   0 100   0]
58,training,0.050861403,0.15689587593078613,0.14677312973973664,20.3644684116,-0.837590417433,-1.32580051476,[  0   0 100   0]
59,training,0.097447336,0.4083473514765501,0.16230294341776383,20.3770003768,-0.87113751503,-1.31308652517,[  0   0 100   0]
60,training,0.049106255,0.3452112302184105,0.17716553530755935,20.388393347,-0.908631220384,-1.37210631286,[  0   0 100   0]
61,training,0.053551946,0.17349804937839503,0.1861372529771871,20.3946980835,-0.948473226062,-1.45718475058,[  0   0 100   0]
62,training,0.04264152,0.16844116151332855,0.19231848830723983,20.3967737583,-0.983040016165,-1.56051252292,[  0   0 100   0]
63,training,0.031062901,0.3134914040565491,0.1911007679724879,20.3933559493,-1.01087214316,-1.71130889217,[  0   0 100   0]
64,training,0,0.01981128752231598,0.1852754583838449,20.3857376123,-1.04842886487,-1.82163577072,[  0   0 100   0]
65,training,0.17997816,0.14506389945745468,0.17792231732335476,20.3739135565,-1.087236109,-1.89707969443,[  0   0 100   0]
66,training,0.083875,0.12584925442934036,0.16714802991100502,20.3601838598,-1.12507485056,-1.94133129636,[  0   0 100   0]
67,training,0,0.033095981925725944,0.15209749321629137,20.3449695585,-1.16213609264,-1.97165918612,[  0   0 100   0]
68,training,0.0055662873,0.1994166299700737,0.13793107181100292,20.3219763897,-1.21695764105,-1.96280828939,[  0   0 100   0]
69,training,0.13380896,0.2735578194260597,0.12605130522776717,20.3144569857,-1.23424380465,-1.95037174858,[  0   0 100   0]
70,training,0,0.011107161641120925,0.11633704410503473,20.3007934119,-1.26983841293,-1.93207889354,[  0   0 100   0]
71,training,0,0.026009671390056624,0.10807581363455508,20.2874320877,-1.30492231204,-1.93598112337,[  0   0 100   0]
72,training,0.016823336,0.12285482510924339,0.10219189385701474,20.2735307217,-1.34221349254,-1.91640659707,[  0   0 100   0]
73,training,0.027921118,0.13174175936728716,0.09596864437348473,20.2605583413,-1.37982399316,-1.88747171472,[  0   0 100   0]
74,training,0.11138273,0.2220391482114792,0.08607033302626342,20.2446107616,-1.43428939691,-1.86566792586,[  0   0 100   0]
75,training,0.08716352,0.19000893086194992,0.07105816987332256,20.2325236141,-1.47213096614,-1.89023913519,[  0   0 100   0]
76,training,0,0.0439925044775009,0.04823462931584923,20.2271014725,-1.48691221243,-1.93062138137,[  0   0 100   0]
77,training,0.12292668,0.08239093422889707,0.026141889208323228,20.2132116464,-1.52079752911,-1.97247551037,[  0   0 100   0]
78,training,0.052976824,0.18130002543330193,0.026325041830256957,20.1977284598,-1.55701942356,-1.97012522733,[  0   0 100   0]
79,training,0.08719887,0.2903376594185829,0.02551050133690321,20.183086606,-1.59109208802,-1.99418087583,[  0   0 100   0]
80,training,0.15636252,0.35290925204753876,0.015393232501090249,20.1687641482,-1.62496693139,-1.99294462077,[  0   0 100   0]
81,training,0.09794372,0.2744845785200596,0.007772567154196067,20.1525142687,-1.65992267089,-2.01586885807,[  0   0 100   0]
82,training,0.059518125,0.2512710206210613,0.019203186880998088,20.1353708887,-1.69547166598,-2.01817698391,[  0   0 100   0]
83,training,0.051681995,0.17141411453485483,0.03088669705760361,20.1234737857,-1.73100038742,-1.98428475931,[  0   0 100   0]
84,training,0.18266797,0.12100933492183685,0.0418492183397716,20.108635583,-1.76669700658,-1.94633351367,[  0   0 100   0]
85,training,0.17923212,0.14352017641067505,0.05168091363671736,20.0974913412,-1.79688355402,-1.8701701118,[  0   0 100   0]
86,training,0.047480762,0.2333240378648043,0.06160522372446635,20.0865856409,-1.83413867511,-1.85409606232,[  0   0 100   0]
87,training,0.050266534,0.2926120460033417,0.07591114733048732,20.0751062996,-1.87253112953,-1.8745835927,[  0   0 100   0]
88,training,0.12995528,0.3243328183889389,0.0905631720116334,20.063523294,-1.91065376121,-1.91471511126,[  0   0 100   0]
89,training,0.04075774,0.2747710682451725,0.10502312761395853,20.0453534663,-1.96767392458,-1.98509573965,[  0   0 100   0]
90,training,0.0789579,0.08303388208150864,0.12011202176352302,20.0371160794,-1.98587996762,-2.0063189075,[  0   0 100   0]
91,training,0,0.020530566573142978,0.13716245204051605,20.011565988,-2.0391223162,-2.00601149429,[  0   0 100   0]
92,training,0.097618856,0.3742503374814987,0.14632283590354994,20.0037356736,-2.05635404463,-1.98840294639,[  0   0 100   0]
93,training,0.06463723,0.28548084199428553,0.15599057380073272,19.988203257,-2.09191029377,-1.98331853986,[  0   0 100   0]
94,training,0.1554838,0.3545700013637543,0.16947715234990937,19.9713117992,-2.12602617157,-1.99498961775,[  0   0 100   0]
95,training,0.041532315,0.2341092973947525,0.18551226733454643,19.955113666,-2.16061286524,-2.02197013041,[  0   0 100   0]
96,training,0.017956408,0.30740395188331604,0.20354672541591173,19.9377821279,-2.19588602846,-2.03038151867,[  0   0 100   0]
97,training,0.14115007,0.6052833274006844,0.22136407845511843,19.9206858218,-2.23099200681,-2.00129502371,[  0   0 100   0]
98,training,0.091242656,0.5758559620007873,0.234515639411199,19.9076837391,-2.26138806069,-1.90908413746,[  0   0 100   0]
99,training,0.04255928,0.4594859331846238,0.24458987686195166,19.8970510544,-2.29647477108,-1.80497964841,[  0   0 100   0]
100,training,0.060586024,0.5438523804768919,0.2488445606458943,19.8899315514,-2.33385707579,-1.71664141469,[  0   0 100   0]
101,training,0.05647147,0.49340688204392796,0.2500056394616112,19.8868937838,-2.3659516184,-1.57158570166,[  0   0 100   0]
102,training,0.07245982,0.5789408925920725,0.25324577607030074,19.8893908269,-2.3927321141,-1.38970174729,[  0   0 100   0]
103,training,0.111059874,0.12847863882780075,0.24927297344293753,19.8968653382,-2.42335965861,-1.28770615348,[  0   0 100   0]
104,training,0.13010195,0.08912969380617142,0.24343258310345356,19.9089735518,-2.459508311,-1.22295636522,[  0   0 100   0]
105,training,0,0.043383050709962845,0.23213112471710487,19.9221467105,-2.49498186972,-1.2004621852,[  0   0 100   0]
106,training,0.054462146,0.12038889341056347,0.22687358033620375,19.9345961403,-2.54891145251,-1.18334104738,[  0   0 100   0]
107,training,0,0.03604677692055702,0.21442642689020378,19.9483507724,-2.58164884526,-1.1437583241,[  0   0 100   0]
108,training,0,0.026181012392044067,0.2037079400710485,19.9630523237,-2.61100049312,-1.11117603786,[  0   0 100   0]
109,training,0.0928017,0.09247023425996304,0.1886597107387637,19.9900573299,-2.66437724154,-1.0863969116,[  0   0 100   0]
110,training,0,0.03969045355916023,0.165833058452971,20.008111211,-2.69815130144,-1.07808805745,[  0   0 100   0]
111,training,0.026230296,0.05254549905657768,0.14704586070366615,20.026761195,-2.7332967571,-1.08826983349,[  0   0 100   0]
112,training,0.081863366,0.08048854023218155,0.12780497318960235,20.0457222654,-2.76274445623,-1.07363799756,[  0   0 100   0]
113,training,0.07137182,0.2407744029769674,0.11918130907524697,20.054429339,-2.77861294459,-1.0723339104,[  0   0 100   0]
114,training,0.07307926,0.05932916700839997,0.107261403077987,20.0724083694,-2.81183097205,-1.0778270855,[  0   0 100   0]
115,training,0,0.005074864253401756,0.09155661073565761,20.0897075297,-2.84433113658,-1.08377881894,[  0   0 100   0]
116,training,0.07944517,0.09168457332998514,0.0759157959139323,20.1082356349,-2.87956268656,-1.08979191358,[  0   0 100   0]
117,training,0,0.03633382357656956,0.060574015874359136,20.1280088201,-2.90934267164,-1.09345054171,[  0   0 100   0]
118,training,0.060651213,0.0764381755143404,0.04586177242404556,20.1421922011,-2.93386077501,-1.02178637179,[  0   0 100   0]
119,training,0,0.02248647809028626,0.03294901197766121,20.16250204,-2.96605020336,-1.00598740622,[  0   0 100   0]
120,training,0.06048505,0.1259252205491066,0.012606553108288017,20.1726992719,-2.98313426692,-1.00534762582,[  0   0 100   0]
121,training,0.10079376,0.27717766910791397,0.009821400756052725,20.2047385312,-3.03295355818,-0.95770054717,[  0   0 100   0]
122,training,0.14834058,0.057435471564531326,0.020611530356674457,20.2263729521,-3.06457936985,-0.918263172107,[  0   0 100   0]
123,training,0.021497333,0.059293003752827644,0.0386999682069125,20.248775462,-3.09119803145,-0.895728139359,[  0   0 100   0]
124,training,0.10456227,0.2998332055285573,0.05088029929147442,20.2696739715,-3.11614918275,-0.862508606636,[  0   0 100   0]
125,training,0,0.025458071380853653,0.06611202404403352,20.2940444968,-3.14247863221,-0.845885886871,[  0   0 100   0]
126,training,0.078945786,0.19745246320962906,0.07713343658441929,20.3340955001,-3.18461775381,-0.791389624765,[  0   0 100   0]
127,training,0.052577022,0.23701340286061168,0.08420933323961728,20.3622028588,-3.21310753597,-0.802599036359,[  0   0 100   0]
128,training,0.04914306,0.2566698472946882,0.08970483799249208,20.3962468748,-3.25833960098,-0.740341630009,[  0   0 100   0]
129,training,0.1597693,0.1400498878210783,0.08994925122801606,20.4242172615,-3.2859930832,-0.703405206074,[  0   0 100   0]
130,training,0.03293749,0.24178235977888107,0.0972170002646447,20.4660101585,-3.32005493476,-0.71421331987,[  0   0 100   0]
131,training,0.05272445,0.19785921648144722,0.10210971958969794,20.4841468219,-3.33865273107,-0.765569897103,[  0   0 100   0]
132,training,0.0636961,0.13471767585724592,0.10292322775709392,20.4963700204,-3.35210639952,-0.750869119048,[  0   0 100   0]
133,training,0.007371283,0.10634603537619114,0.10098512103155047,20.5082328249,-3.36754977686,-0.735409190213,[  0   0 100   0]
134,training,0.032935,0.09076005592942239,0.09804351456215091,20.5213554615,-3.38194815813,-0.734713489693,[  0   0 100   0]
135,training,0,0.005453944206237793,0.09343358328084952,20.535729741,-3.39535026865,-0.729832605455,[  0   0 100   0]
136,training,0.041119076,0.11395986378192902,0.09169509408313488,20.5643765617,-3.41833042796,-0.694423484037,[  0   0 100   0]
137,training,0.094129235,0.1821465194225311,0.09052648738872085,20.5931863148,-3.44188627223,-0.663106532111,[  0   0 100   0]
138,training,0.04518052,0.20187637954950333,0.08970937654979864,20.6244704218,-3.46483866955,-0.602693564397,[  0   0 100   0]
139,training,0.08805466,0.09967619366943835,0.08755149685678186,20.6723816506,-3.49678099211,-0.536535161974,[  0   0 100   0]
140,training,0.06240248,0.05568162351846695,0.08437862852288996,20.7064150395,-3.51662613609,-0.531299491195,[  0   0 100   0]
141,training,0,0.021800488233566256,0.08132271117976658,20.7388737144,-3.53549850223,-0.534540580902,[  0   0 100   0]
142,training,0.026675675,0.1728629091521725,0.06651916015791899,20.755233705,-3.54507857247,-0.523188299206,[  0   0 100   0]
143,training,0.019451723,0.27451396733522415,0.055009962629391417,20.7888850481,-3.56407972593,-0.510255063047,[  0   0 100   0]
144,training,0.06189429,0.23447290062904358,0.048637769604500725,20.8215126741,-3.58211228188,-0.507494849622,[  0   0 100   0]
145,training,0.004836486,0.2794724255800247,0.042716898476920416,20.8562417513,-3.60172358963,-0.518121383999,[  0   0 100   0]
146,training,0.025811048,0.21382305026054382,0.033410374354469724,20.8902593398,-3.6211778769,-0.52097245465,[  0   0 100   0]
147,training,0.03037508,0.14130664616823196,0.017857537488513892,20.9234704085,-3.64006726247,-0.511437880128,[  0   0 100   0]
148,training,0.04521847,0.08462351560592651,0.007325247283394894,20.9594066612,-3.65527190658,-0.474922814236,[  0   0 100   0]
149,training,0,0.04372583329677582,0.015537117639609056,20.9945249889,-3.67183643739,-0.424129016715,[  0   0 100   0]
150,training,0.018166568,0.1553180441260338,0.022107401079790978,21.0253260387,-3.68639319326,-0.380197968035,[  0   0 100   0]
151,training,0.037045762,0.1531046568416059,0.027426953131321208,21.0612313358,-3.70023412707,-0.368401182302,[  0   0 100   0]
152,training,0.02807977,0.2916141748428345,0.030915572684996288,21.0981725264,-3.71459378122,-0.372965837323,[  0   0 100   0]
153,training,0.045119643,0.3101806081831455,0.041314399840168575,21.1343632522,-3.72870337535,-0.378322838851,[  0   0 100   0]
154,training,0.056482747,0.23880591616034513,0.05460120577646792,21.169926234,-3.74312096724,-0.38965567367,[  0   0 100   0]
155,training,0.07578696,0.20014949142932886,0.0769608182374874,21.1995467243,-3.76456256802,-0.351391572241,[  0   0 100   0]
156,training,0.028436808,0.141421377658844,0.08972999444126724,21.2305218408,-3.77732270867,-0.313311791655,[  0   0 100   0]
157,training,0.02090371,0.162662222981453,0.1008168516668617,21.2640702128,-3.78784835268,-0.315487756579,[  0   0 100   0]
158,training,0.029382078,0.14973119646310806,0.11189971620148921,21.3002261039,-3.79928514574,-0.285828667064,[  0   0 100   0]
159,training,0.024053192,0.06502604484558103,0.12345505066170301,21.338412743,-3.80982485717,-0.256115393774,[  0   0 100   0]
160,training,0.015400534,0.12214710563421252,0.13405973443052696,21.3731724887,-3.81789836949,-0.215224536168,[100   0   0   0]
161,training,0.054126047,0.14260112494230273,0.02344883281360743,21.409215006,-3.82545439038,-0.20792516448,[100   0   0   0]
162,training,0.009618385,0.10995300114154816,0.014928811727967596,21.4437154873,-3.8327274758,-0.227898652991,[100   0   0   0]
163,training,0.033844016,0.20490158908069134,0.0032218164298306873,21.4784485312,-3.84153864734,-0.203252518658,[100   0   0   0]
164,training,0.031192837,0.12697721645236015,0.012952132578412504,21.5131620591,-3.84862975498,-0.218397940144,[100   0   0   0]
165,training,0.05425547,0.22642343863844872,0.0132531425278439,21.5495683287,-3.85363115785,-0.209146073676,[100   0   0   0]
166,training,0.04065329,0.16255930066108704,0.016676694070133582,21.5844100159,-3.85344832834,-0.188417426549,[100   0   0   0]
167,training,0.0827529,0.05006289482116699,0.026943882744741972,21.6171791432,-3.86011412378,-0.213714934659,[100   0   0   0]
168,training,0.022264961,0.07488375902175903,0.035252185698437785,21.6564703939,-3.86822096685,-0.193024464965,[100   0   0   0]
169,training,0.024973888,0.17488390207290652,0.04422373040076926,21.6938944291,-3.87414240523,-0.162578116958,[100   0   0   0]
170,training,0.035971764,0.16665947809815407,0.05108951185428412,21.7317800478,-3.88039616127,-0.149542785909,[100   0   0   0]
171,training,0.015973471,0.09745877981185913,0.061457654291986144,21.7712447301,-3.88809483707,-0.120173443653,[100   0   0   0]
172,training,0.026091648,0.4173053950071335,0.0757638201137383,21.8060224117,-3.89842105333,-0.039833372818,[100   0   0   0]
173,training,0.12784752,0.8099350780248642,0.07848432720927943,21.8460884105,-3.89756894161,0.0642318088187,[100   0   0   0]
174,training,0.039729986,0.3292069174349308,0.07713811781433813,21.9044270104,-3.89251102557,0.106912246291,[100   0   0   0]
175,training,0.024786053,0.9384758230298758,0.0783403397233971,21.9385620817,-3.88884656796,0.0941268110927,[100   0   0   0]
176,training,0.013065457,1.954891236498952,0.07907869830352289,21.9940976521,-3.88540620952,0.0877534610067,[100   0   0   0]
177,training,0.0537974,1.7788354344666004,0.07892361707934456,22.031564355,-3.88194776349,0.103637121177,[100   0   0   0]
178,training,0.025035383,0.17083523981273174,0.07682115744357489,22.0713415109,-3.87771895698,0.108126104631,[100   0   0   0]
179,training,0.081512004,0.7006700405618176,0.07456498424994576,22.0915162563,-3.87548819297,0.115146398387,[100   0   0   0]
180,training,0.020329617,0.3164219409227371,0.07258324668978015,22.1318221618,-3.87007917578,0.144619239086,[100   0   0   0]
181,training,0.008723341,0.20944330096244812,0.07022073291439855,22.1709394796,-3.86394443862,0.180036879407,[100   0   0   0]
182,training,0.03546196,0.47519852221012115,0.0642950620547761,22.2253837768,-3.85297409528,0.192287691813,[100   0   0   0]
183,training,0.07078059,0.21431342512369156,0.0570392100024861,22.2640142301,-3.84597261629,0.167400204189,[100   0   0   0]
184,training,0.039680358,0.3854340389370918,0.05451059842273508,22.3217447826,-3.83641558183,0.171732971942,[100   0   0   0]
185,training,0.03206697,0.7871248228475451,0.04871508630337809,22.3592267973,-3.82917183074,0.234223312242,[100   0   0   0]
186,training,0.073525414,0.8467146009206772,0.04229588003495522,22.3783597812,-3.82420386765,0.26267796056,[100   0   0   0]
187,training,0.027150411,0.865749254822731,0.038977846664796194,22.3977560576,-3.8189414611,0.272439863095,[100   0   0   0]
188,training,0.353985,1.250157006084919,0.032259206266757656,22.4161518675,-3.81362544508,0.285763929959,[100   0   0   0]
189,training,0.04791776,0.875999927520752,0.024279936803535383,22.4533382051,-3.80232742589,0.292857068475,[100   0   0   0]
190,training,0.059194177,0.5078859031200409,0.015142663236359136,22.4910389736,-3.79165165906,0.257489047432,[100   0   0   0]
191,training,0.070768535,0.10830346494913101,0.009114544656240085,22.5295811294,-3.78213758716,0.227840159785,[100   0   0   0]
192,training,0.023277704,0.21589531004428864,0.0089656775228383,22.5690496873,-3.77476431684,0.175908702126,[100   0   0   0]
193,training,0.05606424,0.43459317088127136,0.001084987073629591,22.6088446665,-3.77285751606,0.0846287113355,[100   0   0   0]
194,training,0.03266184,0.7256128340959549,0.011907466852440485,22.6671896229,-3.77119565249,-0.00741707409594,[100   0   0   0]
195,training,0.09532076,1.1332416124641895,0.0037040477433922204,22.727107416,-3.77185614507,-0.00773615304497,[100   0   0   0]
196,training,0.24127342,1.4414943903684616,0.008855919412549871,22.7836970214,-3.77148446382,0.0214728250185,[100   0   0   0]
197,training,0.08274497,0.4162489026784897,0.013467497138988704,22.8199659872,-3.76687790266,0.046355056093,[100   0   0   0]
198,training,0.08268337,0.5272812396287918,0.005065827534112594,22.8391656952,-3.7659562726,0.0477687782859,[100   0   0   0]
199,training,0.3316681,0.9829349517822266,0.005438257565490447,22.8980157341,-3.76311899559,0.0527498421621,[100   0   0   0]
200,training,0.023731016,0.16971756983548403,0.010226874654681022,22.9534563046,-3.76015381756,0.054996730909,[100   0   0   0]
201,training,0.037826765,0.48231168650090694,0.008082268782961298,23.0088153306,-3.75629575036,0.063038682221,[100   0   0   0]
202,training,0.023207687,0.41258192621171474,0.013084169036430693,23.0687519336,-3.75289025601,0.0532166735468,[100   0   0   0]
203,training,0.020674389,0.095736775547266,0.009976481655426245,23.088612864,-3.75184607317,0.0514510167933,[100   0   0   0]
204,training,0.0102854045,0.29772926680743694,0.01309257865110304,23.1482371243,-3.74844697331,0.0777914855379,[100   0   0   0]
205,training,0.008755194,0.47070344537496567,0.003911206053613567,23.1668771478,-3.74695776669,0.0932021754816,[100   0   0   0]
206,training,0.10282971,0.41866160556674004,0.011846558220471726,23.206137695,-3.74255952783,0.115095021478,[100   0   0   0]
207,training,0.07532258,0.11597445607185364,0.012485016043279529,23.2441779832,-3.73827783948,0.0960860789578,[100   0   0   0]
208,training,0.039888404,0.29663142561912537,0.01281885857231027,23.3014228496,-3.73356477781,0.0397315046787,[100   0   0   0]
209,training,0.055205896,0.37318592704832554,0.017591527151428844,23.3416859881,-3.73345374531,-0.0383117876931,[100   0   0   0]
210,training,0.063016355,0.24582072719931602,0.010749214907258577,23.377536886,-3.73550551597,-0.0845281791339,[100   0   0   0]
211,training,0.011032541,0.4825648218393326,0.013706041773802906,23.3942673925,-3.73735962376,-0.135339556996,[100   0   0   0]
212,training,0.030183733,0.13644315302371982,0.008324827016134679,23.4130798376,-3.74019545767,-0.153193318678,[100   0   0   0]
213,training,0.03763374,0.3670044243335724,0.0048116765067394325,23.4645990485,-3.74991027398,-0.181961921721,[100   0   0   0]
214,training,0.017548032,0.28491395711898804,0.012330616984765676,23.482993059,-3.75300801088,-0.147401170549,[100   0   0   0]
215,training,0.03515403,0.3205236494541168,0.015241501831527665,23.5214758387,-3.75817678311,-0.0644254860045,[100   0   0   0]
216,training,0.03806391,0.3185359463095665,0.026621545998164416,23.5740309944,-3.76800261483,0.0367768148485,[100   0   0   0]
217,training,0.006778476,0.06334822438657284,0.02585740244752816,23.6129412645,-3.76526553627,0.105334125772,[100   0   0   0]
218,training,0.054219514,0.2592824585735798,0.020327264836794597,23.6488529954,-3.76057940921,0.146038909046,[100   0   0   0]
219,training,0,0.006199158728122697,0.007680686680450391,23.6789172583,-3.74718508443,0.0952207778819,[100   0   0   0]
220,training,0,0.0473799742758274,0.002993631378162284,23.7058403391,-3.74007909181,0.0229022841171,[100   0   0   0]
221,training,0.0414761,0.1094229631125927,0.0066216690110072595,23.7386480709,-3.7398511603,0.0166109411411,[100   0   0   0]
222,training,0.079634584,0.10826153960078955,0.008605750166792476,23.792846803,-3.73756237163,0.0313933849439,[100   0   0   0]
223,training,0.011754457,0.06530785374343395,0.00877612643175312,23.8306188939,-3.73626882164,0.0513286019701,[100   0   0   0]
224,training,0.053286746,0.07771535962820053,0.012072822386302199,23.8647326319,-3.73367706936,0.0768347088774,[100   0   0   0]
225,training,0.014203009,0.059479571878910065,0.017176409348374323,23.9188606907,-3.73051104362,0.0316388240724,[100   0   0   0]
226,training,0.020774145,0.14268461987376213,0.013832131455452932,23.9547416838,-3.72933641559,0.0312964174679,[100   0   0   0]
227,training,0.010557198,0.17642132192850113,0.014109707794974407,23.9917702049,-3.73073876801,0.0434698015558,[100   0   0   0]
228,training,0.02738491,0.18495766818523407,0.009902939409099752,24.0112948877,-3.72981585612,0.0515332120979,[100   0   0   0]
