step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
21,training,0.23657039,0.5569484233856202,0.3315906649805135,20.6524810448,0.737643016798,0.38664688015,[  0   0 100   0]
22,training,0.26869518,0.3900880813598633,0.33121179928509276,20.6825369908,0.753938742032,0.606836143286,[  0   0 100   0]
23,training,0.197862,0.11585426330566406,0.327486438147936,20.7068949438,0.776028721059,0.800889936882,[  0   0 100   0]
24,training,0.14378217,0.14028817415237427,0.3228592173030192,20.7314403779,0.805714594911,0.950649824645,[  0   0 100   0]
25,training,0.12251983,0.2910793721675873,0.3168018338712849,20.753061203,0.838103206166,1.0529563135,[  0   0 100   0]
26,training,0.14901286,0.3699755370616913,0.3107309943474417,20.7712603711,0.873938211589,1.14678281807,[  0   0 100   0]
27,training,0.11708523,0.4664291739463806,0.3047693969972421,20.7858653183,0.910485631506,1.23383952011,[  0   0 100   0]
28,training,0.2476278,0.5189230889081955,0.30177794271359787,20.7973738412,0.947921057281,1.30615640907,[  0   0 100   0]
29,training,0.15820327,0.3383137732744217,0.30190932791851127,20.8067713555,0.986099444921,1.34911670392,[  0   0 100   0]
30,training,0.14850816,0.2550644055008888,0.3073383999260837,20.8147872663,1.02505779958,1.38535645691,[  0   0 100   0]
31,training,0.110887766,0.10287333279848099,0.31054432701639073,20.8215549821,1.06365512553,1.40903057032,[  0   0 100   0]
32,training,0.47851282,0.08208192139863968,0.30888703769530257,20.8300237349,1.1172346295,1.41889980833,[  0   0 100   0]
33,training,0.28069028,0.6776386611163616,0.3011307387809155,20.8347994451,1.1479617409,1.49222533821,[  0   0 100   0]
34,training,0.22756484,0.6168056130409241,0.28696545675109336,20.8374828264,1.18707784242,1.50627794196,[  0   0 100   0]
35,training,0.06358056,0.2808035798370838,0.2746203104332481,20.8400041327,1.22701457216,1.50756447604,[  0   0 100   0]
36,training,0.21599457,0.37118465453386307,0.26137235933086606,20.8425655485,1.26692440457,1.50322503966,[  0   0 100   0]
37,training,0.09849486,0.5901415199041367,0.24417398878478566,20.8439642528,1.28679762661,1.49700488865,[  0   0 100   0]
38,training,0.14372139,0.6963528841733932,0.2320347127305158,20.8470851195,1.32641192225,1.47103335929,[  0   0 100   0]
39,training,0.23168036,0.5564389377832413,0.21879785461414378,20.8509091823,1.36346372906,1.45506466438,[  0   0 100   0]
40,training,0.111444786,0.4925040826201439,0.20604008850150154,20.8561346222,1.40252085437,1.41960147093,[  0   0 100   0]
41,training,0.1197526,0.37620487809181213,0.19482114499838313,20.863914663,1.45700758489,1.41552111935,[  0   0 100   0]
42,training,0.1543636,0.45125141739845276,0.014323079698705837,20.8671964886,1.47675364709,1.40602507198,[  0   0 100   0]
43,training,0.2650983,0.3638116866350174,0.0123595195503651,20.8745935535,1.51521882433,1.38677187753,[  0   0 100   0]
44,training,0.10706672,0.31971947848796844,0.02008575044395659,20.8821573009,1.55428272257,1.39233287348,[  0   0 100   0]
45,training,0.061590813,0.32028500363230705,0.03733193759909641,20.8882757354,1.59352156117,1.44323067993,[  0   0 100   0]
46,training,0.16567013,0.2907761298120022,0.04424290773411791,20.8922155814,1.6327981087,1.50000076594,[  0   0 100   0]
47,training,0.15034965,0.31547431368380785,0.04286739196522958,20.8938571027,1.67228269646,1.55312875172,[  0   0 100   0]
48,training,0.18847817,0.5637559741735458,0.037613859386130405,20.8937605819,1.71177398768,1.59990151665,[  0   0 100   0]
49,training,0.16451693,0.9126802384853363,0.027980258078686693,20.8919871546,1.7490693861,1.61370960788,[  0   0 100   0]
50,training,0.2911,1.0761471092700958,0.013519333210625383,20.8912131969,1.78900371276,1.55023126786,[  0   0 100   0]
51,training,0.10179424,0.8810031712055206,0.012055510753284702,20.8943191895,1.82966102588,1.42909703141,[  0   0 100   0]
52,training,0.083941594,0.7048259377479553,0.01155386057730377,20.9026878693,1.86979524043,1.30361516777,[  0   0 100   0]
53,training,0.18287897,0.46434215269982815,0.021519439977529198,20.9184154888,1.90626316481,1.17684126867,[  0   0 100   0]
54,training,0.16087508,0.4186781831085682,0.024971412727317177,20.9355938336,1.94233027197,1.07646899563,[  0   0 100   0]
55,training,0.120374516,0.44094485789537424,0.03304678613486926,20.9563754261,1.97690936952,0.984071461307,[  0   0 100   0]
56,training,0.18534878,0.48019629716873163,0.04077826002054802,20.9802126046,2.00969889925,0.90204210863,[  0   0 100   0]
57,training,0.13164583,0.46253144741058344,0.04861033219918475,21.0035578033,2.03796438505,0.818831420437,[  0   0 100   0]
58,training,0.24386172,0.4302772879600525,0.0520721454057487,21.030503872,2.06466642708,0.749601013768,[  0   0 100   0]
59,training,0.30714712,0.3537309467792511,0.05467042795162845,21.0575565485,2.08914852416,0.724813101084,[  0   0 100   0]
60,training,0.27178836,0.41947318613529205,0.0634961969580512,21.0879622016,2.11505652416,0.700868271605,[  0   0 100   0]
61,training,0.35645765,0.36300845444202423,0.0738836993447872,21.1193311685,2.14187468512,0.6972122142,[  0   0 100   0]
62,training,0.34092337,0.3434069752693176,0.08531817846189496,21.1492896313,2.16676970695,0.711250573541,[  0   0 100   0]
63,training,0.16341886,0.4141830615699291,0.19082060405766474,21.1916596289,2.20756078511,0.828590415657,[  0   0 100   0]
64,training,0,0.012280993163585663,0.27279109260459067,21.2160006209,2.23561514283,0.866257274445,[  0   0 100   0]
65,training,0.05473428,0.18325370177626607,0.27135187783589726,21.2285366003,2.25040180957,0.866528932086,[  0   0 100   0]
66,training,0.030726206,0.20563368219882253,0.27008848035275235,21.2517239728,2.27885504116,0.846936260213,[  0   0 100   0]
67,training,0.17123067,0.1769675314426422,0.2670493961704742,21.2772542999,2.30677000533,0.808518323667,[  0   0 100   0]
68,training,0.16988721,0.2344723343849182,0.2619384120181406,21.3047015028,2.33427904214,0.771968372334,[  0   0 100   0]
69,training,0.08576453,0.11583586782217026,0.25571647516668683,21.3449050087,2.37245900518,0.769757952096,[  0   0 100   0]
70,training,0.06710085,0.15615200251340866,0.24859558451365105,21.3733859688,2.39936661016,0.749570911438,[  0   0 100   0]
71,training,0.1998998,0.1474630944430828,0.2769008641028734,21.4028089576,2.42646274848,0.73727081243,[  0   0 100   0]
72,training,0.22805348,0.12100638821721077,0.27633857121169686,21.4175824783,2.43980703258,0.732743879887,[  0   0 100   0]
73,training,0.14308311,0.10642930772155523,0.26759583325455005,21.4469947645,2.46599336338,0.71848278713,[  0   0 100   0]
74,training,0.122975126,0.33337631821632385,0.25780367940817694,21.4770277708,2.49179588369,0.702964161314,[  0   0 100   0]
75,training,0,0.02018379047513008,0.24757224464286992,21.5067555038,2.51646570411,0.69391101864,[  0   0 100   0]
76,training,0.15248322,0.2162561696022749,0.23571827046258217,21.5519643006,2.55475336904,0.714474975435,[  0   0 100   0]
77,training,0,0.04231464862823485,0.22257622322596513,21.5668874444,2.56776902546,0.718885329389,[  0   0 100   0]
78,training,0.1327508,0.1683923564851284,0.22680769038158455,21.5967634709,2.59416171225,0.731141322031,[  0   0 100   0]
79,training,0.33432642,0.2684433311223984,0.22171795388996568,21.6234154656,2.61801039015,0.739166287597,[  0   0 100   0]
80,training,0.07714917,0.09481415897607803,0.21586886326658908,21.6615879265,2.65567367004,0.798117767472,[  0   0 100   0]
81,training,0.058513366,0.306133677251637,0.20105510430330112,21.6885940543,2.68351334096,0.80005894764,[  0   0 100   0]
82,training,0.095606424,0.14698170125484467,0.1873281921975104,21.6998991972,2.69540839849,0.825212137209,[  0   0 100   0]
83,training,0.05739822,0.07623460330069065,0.17521626948837157,21.7231679968,2.72140619109,0.843885221275,[  0   0 100   0]
84,training,0,0.006053745746612535,0.21940326315230121,21.6333942155,2.62745660786,0.728608312554,[  0   0 100   0]
85,training,0.055005804,0.12849555909633636,0.20740798506492716,21.6910573682,2.68028427532,0.763339777197,[  0   0 100   0]
86,training,0.21849324,0.19282514322549105,0.18798101929481503,21.7047998777,2.69366199226,0.775907979082,[  0   0 100   0]
87,training,0.07760462,0.28880031406879425,0.17189963559689636,21.7423971092,2.73153605326,0.818375459382,[  0   0 100   0]
88,training,0,0.016314694192260504,0.15600710772764095,21.7540162473,2.7441733011,0.832389726427,[  0   0 100   0]
89,training,0.17036805,0.3800293356180191,0.14535028566380762,21.7752076169,2.76695475501,0.806700284396,[  0   0 100   0]
90,training,0.11735496,0.21165336668491364,0.15587787116235613,21.800046281,2.79336788247,0.815568160927,[  0   0 100   0]
91,training,0.1301053,0.06265175249427557,0.14115452675483073,21.8363155409,2.83213667128,0.812302567022,[  0   0 100   0]
92,training,0.15156525,0.32787565141916275,0.12658223515665562,21.8725565818,2.8713729267,0.832657366862,[  0   0 100   0]
93,training,0.14662835,0.15469742193818092,0.10259097360070296,21.8833716087,2.88302372919,0.810898558065,[  0   0 100   0]
94,training,0.042818137,0.1687200702726841,0.09625059021385839,21.9052790931,2.9047270534,0.762623598404,[  0   0 100   0]
95,training,0.09021111,0.4008978419005871,0.0810655056550754,21.9304794887,2.92907358659,0.788413532831,[  0   0 100   0]
96,training,0.1436961,0.20393215119838715,0.06270033301271451,21.969390343,2.96966307133,0.815176926612,[  0   0 100   0]
97,training,0,0.03556455299258232,0.0438798653825153,21.9675555759,2.96842913282,0.834111249729,[  0   0 100   0]
98,training,0,0.01887829601764679,0.051200126939302724,21.9595282959,2.96124218072,0.955435162444,[  0   0 100   0]
99,training,0,0.010897602885961533,0.08899255309522626,21.9605693975,2.96790014788,0.754870038807,[  0   0 100   0]
100,training,0.020759646,0.20813454687595367,0.08797812217474842,21.9605730203,2.96790343518,0.754887831555,[  0   0 100   0]
101,training,0.03001688,0.13089391589164734,0.04380186903560046,21.9605730187,2.96790343905,0.754887248029,[  0   0 100   0]
102,training,0,0.032964203506708145,0.044670950489856934,21.9605730177,2.96790344155,0.754886859966,[  0   0 100   0]
103,training,0.03342214,0.15063178539276123,0.04467094997941168,21.9605730161,2.96790344507,0.754886287439,[  0   0 100   0]
104,training,0.021793516,0.2527735233306885,0.030364442162273814,21.9605730149,2.96790344744,0.754885907517,[  0   0 100   0]
105,training,0.08985734,0.08815206587314606,0.030364444737890704,21.9605730136,2.96790344999,0.754885524187,[  0   0 100   0]
106,training,0.023007229,0.11035675555467606,0.030364444222093466,21.9605730129,2.96790345113,0.754885331833,[  0   0 100   0]
107,training,0.05247768,0.2748846709728241,0.03036462648997086,21.9605730119,2.96790345352,0.754884946899,[  0   0 100   0]
108,training,0.08930759,0.255253404378891,0.03036453470341404,21.960573011,2.96790345594,0.754884565583,[  0   0 100   0]
109,training,0.05708922,0.195291206240654,0.03036462482467657,21.9605730099,2.96790345833,0.754884186985,[  0   0 100   0]
110,training,0.04309039,0.21907813847064972,0.030364623798067265,21.9605730086,2.96790346074,0.754883806533,[  0   0 100   0]
111,training,0.036067963,0.34472885727882385,0.030364622901479572,21.9605730074,2.96790346326,0.754883424501,[  0   0 100   0]
112,training,0.23431435,0.0957026556134224,0.03036453163850728,21.9605730059,2.9679034669,0.754882853327,[  0   0 100   0]
113,training,0.048088647,0.1517082154750824,0.0303646202102798,21.9605730047,2.96790346914,0.754882474378,[  0   0 100   0]
114,training,0,0.008218707516789436,0.030364619335129458,21.9605730041,2.96790347023,0.754882286211,[  0   0 100   0]
115,training,0,0.027544239535927773,0.030364618451516213,21.9605730029,2.96790347271,0.754881907422,[  0   0 100   0]
116,training,0.03841857,0.09080025553703308,0.030364530222202927,21.9605746989,2.96790857555,0.754359857422,[  0   0 100   0]
117,training,0.027565494,0.05056355148553848,0.030358160789719577,21.9605758475,2.96790963618,0.754362220414,[  0   0 100   0]
118,training,0.02293751,0.06880355626344681,0.03035777508717317,21.9605758481,2.96790963616,0.754362210599,[  0   0 100   0]
119,training,0.02973995,0.13253040611743927,0.030358160152490956,21.9605758497,2.96790963724,0.754362206386,[  0   0 100   0]
120,training,0.011108226,0.10523182898759842,0.03035815826050278,21.9605758502,2.96790963728,0.754362197746,[  0   0 100   0]
121,training,0.065910876,0.09209304302930832,0.030358156221159567,21.9605758508,2.96790963736,0.754362187562,[  0   0 100   0]
122,training,0.038543932,0.10370517522096634,0.030358157414954384,21.9605758514,2.96790963741,0.754362176351,[  0   0 100   0]
123,training,0,0.04762525483965874,0.03035815699910246,21.960575852,2.96790963741,0.754362165808,[  0   0 100   0]
124,training,0,0.014478232711553574,0.03035815665397233,21.9605758523,2.96790963743,0.754362160891,[  0   0 100   0]
125,training,0.101792276,0.18392124772071838,0.030357772659415867,21.9605758529,2.96790963742,0.754362151547,[  0   0 100   0]
126,training,0,0.016928203403949738,0.030358155825560014,21.9605758535,2.96790963746,0.754362141988,[  0   0 100   0]
127,training,0,0.032045457512140274,0.013706980526617006,21.9605758538,2.96790963747,0.75436213683,[  0   0 100   0]
128,training,0,0.041690677404403687,0.013706982501264479,21.9605758544,2.96790963752,0.754362126542,[  0   0 100   0]
129,training,0.030904118,0.14884057641029358,0.013706984500682496,21.960575855,2.96790963754,0.754362116132,[  0   0 100   0]
130,training,0.042664118,0.07173880934715271,0.03035777266232624,21.9605758562,2.96790963758,0.754362096922,[  0   0 100   0]
131,training,0.009351536,0.08666357398033142,0.030358153759271075,21.9605758564,2.9679096376,0.754362091852,[  0   0 100   0]
132,training,0.021071898,0.13166862726211548,0.030357772661684244,21.960575857,2.96790963763,0.754362081599,[  0   0 100   0]
133,training,0.07060452,0.08815457671880722,0.03035815293698574,21.9605758576,2.96790963764,0.754362071591,[  0   0 100   0]
134,training,0.021188948,0.17667913436889648,0.030358152527694016,21.9605758582,2.96790963766,0.754362062558,[  0   0 100   0]
135,training,0.02196386,0.07041028887033463,0.030357772664624597,21.9605758588,2.96790963773,0.754362052646,[  0   0 100   0]
136,training,0,0.02512471191585064,0.013709240755579073,21.9605758593,2.96790963777,0.754362041658,[  0   0 100   0]
137,training,0,0.02492716908454895,0.013707000383605148,21.96057586,2.96790963776,0.754362031545,[  0   0 100   0]
138,training,0.07492709,0.11075708270072937,0.013707002431839373,21.9605758606,2.96790963775,0.75436202264,[  0   0 100   0]
139,training,0.14659446,0.11129648238420486,0.0137092414173877,21.9605758612,2.96790963779,0.754362013595,[  0   0 100   0]
140,training,0,0.024492984637618065,0.030358150070781156,21.9605747737,2.96791198745,0.753842469538,[  0   0 100   0]
141,training,0,0.003742077387869358,0.03035495840293222,21.9605764181,2.9679135316,0.753842594724,[  0   0 100   0]
142,training,0.016194053,0.2143648862838745,0.03035491021172705,21.9605764191,2.96791353132,0.7538429629,[  0   0 100   0]
143,training,0.0645877,0.19828109443187714,0.030354909724178435,21.9605764207,2.96791353085,0.753843526474,[  0   0 100   0]
144,training,0.03045986,0.12033109366893768,0.03035495576808867,21.9605764217,2.96791353063,0.753843903374,[  0   0 100   0]
145,training,0,0.044592566788196564,0.030354955005136432,21.9605764226,2.96791353047,0.75384427096,[  0   0 100   0]
146,training,0.14290045,0.06536605209112167,0.03035495424856089,21.9605764241,2.96791353006,0.753844820009,[  0   0 100   0]
147,training,0.080617726,0.10861548036336899,0.03035495350521279,21.9605764241,2.96791353006,0.753844820009,[  0   0 100   0]
