step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
33,test,0,0.06898076832294464,0.0,-6.23969095892,7.55854955399,-3.10858248231,[  0   0 100   0]
34,test,0,0.0672367475926876,0.0,-6.27985797412,7.55732872007,-3.11379964271,[  0   0 100   0]
35,test,0,0.07124724239110947,0.0,-6.31967498563,7.55629357885,-3.11759452914,[  0   0 100   0]
36,test,0,0.05607791617512703,0.0,-6.3597632629,7.55538819246,-3.12054261111,[  0   0 100   0]
37,test,0,0.05957912281155587,0.0,-6.39975782165,7.55459974715,-3.12306330584,[  0   0 100   0]
38,test,0,0.0704956017434597,0.0,-6.43966809191,7.55388141845,-3.12420289365,[  0   0 100   0]
39,test,0,0.07509320601820946,0.0,-6.479848019,7.55324218055,-3.12742006467,[  0   0 100   0]
40,test,0,0.08895697072148323,0.0,-6.51969825917,7.55274557658,-3.13105981738,[  0   0 100   0]
41,test,0,0.04211386851966381,0.0,-6.55976461943,7.5524351094,-3.13719662081,[  0   0 100   0]
42,test,0,0.03762931749224663,0.0,-6.5998722917,7.55239628322,3.13966914741,[  0   0 100   0]
43,test,0,0.09046578779816629,0.0,-6.63976965209,7.55258573314,3.13409473527,[  0   0 100   0]
44,test,0,0.10791322961449623,0.0,-6.67994544479,7.55299265536,3.12872978186,[  0   0 100   0]
45,test,0,0.05765434168279171,0.0,-6.71987624199,7.55361182843,3.1236788064,[  0   0 100   0]
46,test,0,0.07463208958506584,0.0,-6.75987167591,7.55443044449,3.11831232524,[  0   0 100   0]
47,test,0,0.09115515649318695,0.0,-6.8000377505,7.55548022764,3.11280109669,[  0   0 100   0]
48,test,0,0.08953261375427246,0.0,-6.83985946755,7.55674138526,3.10700905915,[  0   0 100   0]
49,test,0,0.1039525456726551,0.0,-6.879959915,7.5582381255,3.10133633195,[  0   0 100   0]
50,test,0,0.10458049550652504,0.0,-6.91990610339,7.55994595321,3.09607682324,[  0   0 100   0]
51,test,0,0.06915237009525299,0.0,-6.95979426167,7.56182524395,3.09308519601,[  0   0 100   0]
52,test,0,0.10529382899403572,0.0,-6.9999051526,7.56380948007,3.09134534226,[  0   0 100   0]
53,test,0,0.07579995319247246,0.0,-7.03966401381,7.56583323589,3.08964328619,[  0   0 100   0]
54,test,0,0.08441421017050743,0.0,-7.07965853004,7.56795072865,3.08738108006,[  0   0 100   0]
55,test,0,0.10297287628054619,0.0,-7.11963694116,7.57018870863,3.08328221553,[  0   0 100   0]
56,test,0,0.07439608685672283,0.0,-7.15946022282,7.5726421293,3.07641364147,[  0   0 100   0]
57,test,0,0.0894019715487957,0.0,-7.1995673365,7.57545526906,3.06620440371,[  0   0 100   0]
58,test,0,0.08121645823121071,0.0,-7.23933633115,7.57865410805,3.05580598321,[  0   0 100   0]
59,test,0,0.08039139583706856,0.0,-7.27921489757,7.5822686417,3.04662788827,[  0   0 100   0]
60,test,0,0.0803528279066086,0.0,-7.31912409435,7.58616242428,3.04275616521,[  0   0 100   0]
61,test,0,0.07550717517733574,0.0,-7.35867488553,7.59012551156,3.04073053244,[  0   0 100   0]
62,test,0,0.08987215533852577,0.0,-7.39855039425,7.5941448826,3.0418528632,[  0   0 100   0]
63,test,0,0.09514418616890907,0.0,-7.43822035859,7.59805866279,3.04354579442,[  0   0 100   0]
64,test,0,0.06999586150050163,0.0,-7.47795867095,7.60194540115,3.04433379538,[  0   0 100   0]
65,test,0,0.07265781238675117,0.0,-7.51785810732,7.60580964776,3.04603878989,[  0   0 100   0]
66,test,0,0.03524692729115486,0.0,-7.55747765669,7.60955228637,3.04801717498,[  0   0 100   0]
67,test,0,0.06768480315804482,0.0,-7.59734098254,7.61324629694,3.05043052852,[  0   0 100   0]
68,test,0,0.07816221937537193,0.0,-7.63714269954,7.61679872309,3.05450385054,[  0   0 100   0]
69,test,0,0.018798034638166435,0.0,-7.67683005723,7.62020206845,3.05743655475,[  0   0 100   0]
70,test,0,0.024454567581415176,0.0,-7.71679965719,7.62350054899,3.06144750108,[  0   0 100   0]
71,test,0,0.013888169080018997,0.0,-7.75648171432,7.62658292089,3.06581129044,[  0   0 100   0]
72,test,0,0.01905674859881401,0.0,-7.7963467748,7.62952512489,3.070076706,[  0   0 100   0]
73,test,0,0.011604979634284973,0.0,-7.83630547745,7.63228036724,3.07572660443,[  0   0 100   0]
74,test,0,0.008812025189399712,0.0,-7.87598960224,7.63479026969,3.08101491801,[  0   0 100   0]
75,test,0,0.0009492635726928711,0.0,-7.91600436219,7.63711797359,3.08623614272,[  0   0 100   0]
76,test,0,0.0069496277719736065,0.0,-7.95582827951,7.63918733623,3.09292349772,[  0   0 100   0]
77,test,0,0.018440032377839092,0.0,-7.99568886608,7.6409978616,3.09934881114,[  0   0 100   0]
78,test,0,0.02613936737179756,0.0,-8.03577757363,7.6425485841,3.1075076793,[  0   0 100   0]
79,test,0,0.018109988421201706,0.0,-8.07549920006,7.64373011891,3.11606953902,[  0   0 100   0]
80,test,0,0.025898520834743977,0.0,-8.11551362618,7.64460278589,3.12357587696,[  0   0 100   0]
81,test,0,0.0180130647495389,0.0,-8.15547879425,7.64518798332,3.13063670984,[  0   0 100   0]
82,test,0,0.02835122123360634,0.0,-8.19532771386,7.64549067139,3.13699866146,[  0   0 100   0]
83,test,0,0.0017436109483242035,0.0,-8.2354469285,7.64557053245,-3.14056583833,[  0   0 100   0]
84,test,0,0.009336510207504034,0.0,-8.27526762291,7.64549042514,-3.13932096502,[  0   0 100   0]
85,test,0,0.015826584305614233,0.0,-8.31527315107,7.64537848927,-3.13854854722,[  0   0 100   0]
86,test,0,0.009177894797176123,0.0,-8.35532401608,7.64522329942,-3.13691112288,[  0   0 100   0]
87,test,0,0.01764492830261588,0.0,-8.39516665904,7.64500177588,-3.13544814939,[  0   0 100   0]
88,test,0,0.028307978995144367,0.0,-8.43526563824,7.64470111497,-3.13243997641,[  0   0 100   0]
89,test,0,0.03887431649491191,0.0,-8.47513866652,7.64426716869,-3.12900793414,[  0   0 100   0]
90,test,0,0.039677761029452085,0.0,-8.51504827559,7.64363668855,-3.12237728219,[  0   0 100   0]
91,test,0,0.019575312733650208,0.0,-8.55512965123,7.64274576707,-3.11602130195,[  0   0 100   0]
92,test,0,0.048434264957904816,0.0,-8.59487888975,7.64162420766,-3.11230194431,[  0   0 100   0]
93,test,0,0.04913422465324402,0.0,-8.63490925606,7.6403826894,-3.10856339193,[  0   0 100   0]
94,test,0,0.0581543892621994,0.0,-8.67482317543,7.63896757076,-3.10333137238,[  0   0 100   0]
95,test,0,0.07096056267619133,0.0,-8.71464498785,7.63731100922,-3.09682858485,[  0   0 100   0]
96,test,0,0.07248332723975182,0.0,-8.7546992952,7.63539776476,-3.09080256205,[  0   0 100   0]
97,test,0,0.02764764055609703,0.0,-8.79442480692,7.63326212239,-3.08496827576,[  0   0 100   0]
98,test,0,0.04315608739852905,0.0,-8.83432747597,7.63087788116,-3.07882560091,[  0   0 100   0]
99,test,0,0.0045165158808231284,0.0,-8.87426267735,7.62825208746,-3.07321418965,[  0   0 100   0]
100,test,0,0.03371591120958328,0.0,-8.91391662331,7.62532622512,-3.06254319366,[  0   0 100   0]
101,test,0,0.00200459361076355,0.0,-8.95377499449,7.6219096407,-3.04939354712,[  0   0 100   0]
102,test,0,0.003804802894592299,0.0,-8.99338584128,7.61799640539,-3.0361027926,[  0   0 100   0]
103,test,0,0.013059809803962708,0.0,-9.03295928772,7.61347835033,-3.01956997562,[  0   0 100   0]
104,test,0,0.040304891765117645,0.0,-9.07249268763,7.60823706517,-3.00002648262,[  0   0 100   0]
105,test,0,0.014238655567169203,0.0,-9.11179434408,7.60220598261,-2.97773835227,[  0   0 100   0]
106,test,0,0.06044081598520279,0.0,-9.15094602141,7.5952047874,-2.95167627724,[  0   0 100   0]
107,test,0,0.03767783194780348,0.0,-9.18992538256,7.58718822413,-2.92558381155,[  0   0 100   0]
108,test,0,0.016608253121376038,0.0,-9.22864213349,7.57810365518,-2.8957398102,[  0   0 100   0]
109,test,0,0.009659260511398315,0.0,-9.26694226968,7.56788586534,-2.86676747026,[  0   0 100   0]
110,test,0,0.09581006318330765,0.0,-9.30515091898,7.55648822076,-2.83607652646,[  0   0 100   0]
111,test,0,0.010191589593887301,0.0,-9.34281508397,7.54394297845,-2.80312281641,[  0   0 100   0]
112,test,0,0.06801911443471909,0.0,-9.38000748622,7.53016315695,-2.77044923723,[  0   0 100   0]
113,test,0,0.0017555207014083585,0.0,-9.41694671883,7.51506844982,-2.73627062309,[  0   0 100   0]
114,test,0,0.04930424690246585,0.0,-9.45301160203,7.49882073502,-2.69979226921,[  0   0 100   0]
115,test,0,0.11672758311033249,0.0,-9.48856652139,7.48114486214,-2.66032814647,[  0   0 100   0]
116,test,0,0.055367350578308105,0.0,-9.52334461001,7.46210000884,-2.62062586514,[  0   0 100   0]
117,test,0,0.13821710646152496,0.0,-9.55723223305,7.44162465567,-2.57439807172,[  0   0 100   0]
118,test,0,0.04402932524681091,0.0,-9.59001551183,7.41963752177,-2.52751492298,[  0   0 100   0]
119,test,0,0.19128327816724777,0.0,-9.62192797874,7.39601445424,-2.48099232483,[  0   0 100   0]
120,test,0,0.0685085654258728,0.0,-9.65261361917,7.3709949637,-2.43335750221,[  0   0 100   0]
121,test,0,0.05225008726119998,0.0,-9.68206342063,7.3446175449,-2.389498249,[  0   0 100   0]
122,test,0,0.08952730149030684,0.0,-9.71056896481,7.31686771005,-2.35046749569,[  0   0 100   0]
123,test,0,0.06348142772912978,0.0,-9.73790930968,7.28821527436,-2.31522417926,[  0   0 100   0]
124,test,0,0.044349610805511475,0.0,-9.76436335916,7.25855220597,-2.28353540149,[  0   0 100   0]
125,test,0,0.06073346734046936,0.0,-9.78996355539,7.22813096437,-2.2577729845,[  0   0 100   0]
126,test,0,0.01470474898815155,0.0,-9.81471166516,7.19705353367,-2.22827418836,[  0   0 100   0]
127,test,0,0.06201232969760895,0.0,-9.83847572897,7.1653274165,-2.19997369661,[  0   0 100   0]
128,test,0,0.06342470645904541,0.0,-9.86153777102,7.13279549592,-2.17510108907,[  0   0 100   0]
129,test,0,0.07130959630012512,0.0,-9.88367923261,7.09977460268,-2.14794964252,[  0   0 100   0]
130,test,0,0.01289859414100647,0.0,-9.90483570812,7.06622804839,-2.11872598247,[  0   0 100   0]
131,test,0,0.004785910248756381,0.0,-9.92514679971,7.03182216383,-2.0884617387,[  0   0 100   0]
132,test,0,0.06597477197647092,0.0,-9.94422860553,6.99711659693,-2.05853474064,[  0   0 100   0]
133,test,0,0.06686498224735257,0.0,-9.96237656036,6.96169937413,-2.03040876753,[  0   0 100   0]
134,test,0,0.049717649817466736,0.0,-9.97960612423,6.92573306587,-2.00508489114,[  0   0 100   0]
135,test,0,0.014829397201538086,0.0,-9.99580907813,6.88955700688,-1.97875323471,[  0   0 100   0]
136,test,0,0.037348970770835876,0.0,-10.0111433807,6.85278531999,-1.95366857697,[  0   0 100   0]
137,test,0,0.05357995629310608,0.0,-10.0255685905,6.81571855477,-1.92995178061,[  0   0 100   0]
138,test,0,0.013396546244621277,0.0,-10.0390465077,6.77833140715,-1.90372834052,[  0   0 100   0]
139,test,0,0.0022344142198562345,0.0,-10.0515673382,6.74064941363,-1.88002312642,[  0   0 100   0]
140,test,0,0.01398749649524686,0.0,-10.0632425692,6.70253333171,-1.8556707225,[  0   0 100   0]
141,test,0,0.03328080475330353,0.0,-10.073921186,6.66433282118,-1.83226350561,[  0   0 100   0]
142,test,0,0.03435000032186507,0.0,-10.0837617757,6.62575165905,-1.80857038302,[  0   0 100   0]
143,test,0,0.034446135163307176,0.0,-10.092711349,6.58684857186,-1.78507626412,[  0   0 100   0]
144,test,0,0.0711214542388916,0.0,-10.100700587,6.54802452826,-1.76257659947,[100   0   0   0]
145,test,0,0.043094091117382036,0.0,-10.1078099518,6.50874429751,-1.73559933527,[100   0   0   0]
146,test,0,0.05880315601825713,0.0,-10.1138262125,6.46943873938,-1.70937849764,[100   0   0   0]
147,test,0,0.0388655811548233,0.0,-10.1187997298,6.43001624131,-1.68332128388,[100   0   0   0]
148,test,0,0.039033662527799606,0.0,-10.1228955794,6.39024463609,-1.663946508,[100   0   0   0]
149,test,0,0.03843972459435463,0.0,-10.1262251523,6.35065831924,-1.64577540941,[100   0   0   0]
150,test,0,0.010426551103591912,0.0,-10.1288983543,6.31079888735,-1.63007441363,[100   0   0   0]
151,test,0,0.007557848468422893,0.0,-10.1310671863,6.27088639745,-1.62124400685,[100   0   0   0]
152,test,0,0.018333423882722855,0.0,-10.1329033561,6.2310763256,-1.61273989675,[100   0   0   0]
153,test,0,0.01867818273603916,0.0,-10.134429644,6.19114858071,-1.60612988508,[100   0   0   0]
154,test,0,0.012219284661114216,0.0,-10.1357162701,6.1512651938,-1.60003790038,[100   0   0   0]
155,test,0,0.013389769475907087,0.0,-10.1367594595,6.11131710877,-1.5939223272,[100   0   0   0]
156,test,0,0.005826758220791817,0.0,-10.1376201635,6.07139802187,-1.59162757765,[100   0   0   0]
157,test,0,0.0014736298471689207,0.0,-10.1383881057,6.03150010344,-1.58864750585,[100   0   0   0]
158,test,0,0.00580177828669548,0.0,-10.139041144,5.9915207311,-1.58657791308,[100   0   0   0]
159,test,0,0.003998251631855963,0.0,-10.1396683788,5.95157480908,-1.5865494305,[100   0   0   0]
160,test,0,0.00835084542632103,0.0,-10.1402508536,5.9116311602,-1.58435019064,[100   0   0   0]
161,test,0,0.007513519376516342,0.0,-10.1407639776,5.87169811027,-1.58388304098,[100   0   0   0]
162,test,0,0.007843796163797379,0.0,-10.1412606877,5.83175449094,-1.58248403107,[100   0   0   0]
163,test,0,0.0026914291083812714,0.0,-10.1416765252,5.79174733546,-1.58036703705,[100   0   0   0]
164,test,0,0.006511915475130081,0.0,-10.142069913,5.75180936317,-1.58120051824,[100   0   0   0]
165,test,0,0.0022789351642131805,0.0,-10.1424492328,5.71187046538,-1.57933492611,[100   0   0   0]
166,test,0,0.002398323267698288,0.0,-10.1427663577,5.67189775754,-1.57930548957,[100   0   0   0]
167,test,0,0.005392473191022873,0.0,-10.1431101651,5.63192310558,-1.57941148381,[100   0   0   0]
168,test,0,0.0016431622207164764,0.0,-10.1434165957,5.59193387424,-1.57762470621,[100   0   0   0]
169,test,0,0.0035440288484096527,0.0,-10.143691828,5.55196924735,-1.57844887504,[100   0   0   0]
170,test,0,0.0021374858915805817,0.0,-10.1439794777,5.51202106085,-1.57746338255,[100   0   0   0]
171,test,0,0.002665448933839798,0.0,-10.1442187625,5.47204100754,-1.57711422274,[100   0   0   0]
172,test,0,0.002789158374071121,0.0,-10.1444768796,5.43204148408,-1.57756278512,[100   0   0   0]
173,test,0,0.003253230359405279,0.0,-10.1447140275,5.39208251243,-1.57612637814,[100   0   0   0]
174,test,0,0.0020807720720767975,0.0,-10.1449202106,5.3521156982,-1.5766920826,[100   0   0   0]
175,test,0,0.0024451427161693573,0.0,-10.145151456,5.31215460811,-1.57633622294,[100   0   0   0]
176,test,0,0.0026196204125881195,0.0,-10.1453419455,5.27215000449,-1.57541239507,[100   0   0   0]
177,test,0,0.0024240873754024506,0.0,-10.1455376643,5.23217966231,-1.576209701,[100   0   0   0]
178,test,0,0.0030714134918525815,0.0,-10.1457279341,5.19223103407,-1.5749961192,[100   0   0   0]
179,test,0,0.0015919767320156097,0.0,-10.1458768603,5.15225472954,-1.57508227301,[100   0   0   0]
180,test,0,0.0033866725862026215,0.0,-10.1460542697,5.11227451432,-1.57527072446,[100   0   0   0]
181,test,0,0.0017078109085559845,0.0,-10.1462012997,5.07227935913,-1.57387011146,[100   0   0   0]
182,test,0,0.0017810501158237457,0.0,-10.1463284855,5.0323134018,-1.57469818656,[100   0   0   0]
183,test,0,0.0036477535031735897,0.0,-10.1464691431,4.99236332644,-1.57391503653,[100   0   0   0]
184,test,0,0.001192532479763031,0.0,-10.1465686665,4.95237753123,-1.57357160562,[100   0   0   0]
185,test,0,0.002896483987569809,0.0,-10.1466883231,4.91237612316,-1.57415794227,[100   0   0   0]
186,test,0,0.0016754656098783014,0.0,-10.1467907245,4.87240917481,-1.57273767154,[100   0   0   0]
187,test,0,0.0006048493087291718,0.0,-10.1468674553,4.83242478649,-1.57340107014,[100   0   0   0]
188,test,0,0.0012670904397964478,0.0,-10.1469695969,4.79245992977,-1.57324042208,[100   0   0   0]
189,test,0,0.00036605075001716614,0.0,-10.1470435722,4.75245473541,-1.57260678225,[100   0   0   0]
190,test,0,0.0012804903090000153,0.0,-10.1471291143,4.71246726793,-1.57358210251,[100   0   0   0]
191,test,0,0.0025955550372600555,0.0,-10.1472178675,4.67251593939,-1.57256151051,[100   0   0   0]
192,test,0,0.0007971450686454773,0.0,-10.1472732085,4.63253721061,-1.57262987117,[100   0   0   0]
193,test,0,0.0004742667078971863,0.0,-10.1473486591,4.5925619245,-1.57274973024,[100   0   0   0]
194,test,0,0.0019475631415843964,0.0,-10.1474025309,4.55256260359,-1.57190534368,[100   0   0   0]
195,test,0,4.5668333768844604e-05,0.0,-10.147466229,4.51257355661,-1.57325809569,[100   0   0   0]
196,test,0,0.0004975758492946625,0.0,-10.1475496055,4.47264031857,-1.57267759958,[100   0   0   0]
197,test,0,0.0015338808298110962,0.0,-10.1476106379,4.43263377905,-1.57279193334,[100   0   0   0]
198,test,0,0.0010533928871154785,0.0,-10.1477081245,4.39265545496,-1.57367148188,[100   0   0   0]
199,test,0,0.0013402178883552551,0.0,-10.1478047969,4.35267895845,-1.57302362289,[100   0   0   0]
200,test,0,0.0012524999101515277,0.0,-10.1479035004,4.31268518143,-1.57412162309,[100   0   0   0]
201,test,0,0.012029049918055534,0.0,-10.14803749,4.27273181865,-1.57417160023,[100   0   0   0]
202,test,0,0.05560458078980446,0.0,-10.148154428,4.23272928583,-1.57393151141,[100   0   0   0]
203,test,0,0.0027007027529180046,0.0,-10.1482960165,4.19273030715,-1.57509619189,[100   0   0   0]
204,test,0,0.06284964084625244,0.0,-10.1484491463,4.15277228966,-1.5742018448,[100   0   0   0]
205,test,0,0.0638093836605549,0.0,-10.1485791874,4.11279157325,-1.57473601275,[100   0   0   0]
206,test,0,0.061712559312582016,0.0,-10.1487410357,4.07281438548,-1.57484506467,[100   0   0   0]
207,test,0,0.06000280380249024,0.0,-10.1488745931,4.03281144266,-1.57383312097,[100   0   0   0]
208,test,0,0.0033150888048112392,0.0,-10.1490094071,3.9928421714,-1.57484633326,[100   0   0   0]
209,test,0,0.06320291012525558,0.0,-10.1491559608,3.95289227624,-1.57419249723,[100   0   0   0]
210,test,0,0.0636531747877598,0.0,-10.1492792443,3.91289756774,-1.57444178944,[100   0   0   0]
211,test,0,0.05621689185500144,0.0,-10.1494394225,3.87290302504,-1.5751554589,[100   0   0   0]
212,test,0,0.062249261885881424,0.0,-10.1495922738,3.83291901489,-1.5743190015,[100   0   0   0]
213,test,0,0.017140202224254608,0.0,-10.1497448382,3.79293654414,-1.57548428391,[100   0   0   0]
214,test,0,0.061018142849206924,0.0,-10.1499313333,3.75297290181,-1.57535985938,[100   0   0   0]
215,test,0,0.07071226462721825,0.0,-10.1500916862,3.7129873327,-1.57503639266,[100   0   0   0]
216,test,0,0.0677102915942669,0.0,-10.1502727124,3.67298401898,-1.57597614617,[100   0   0   0]
217,test,0,0.015254167839884761,0.0,-10.1504509704,3.6330299121,-1.57458738367,[100   0   0   0]
218,test,0,0.01887073740363121,0.0,-10.1505953679,3.59305513196,-1.57511634006,[100   0   0   0]
219,test,0,0.05789249017834663,0.0,-10.1507720405,3.55308053519,-1.5752307955,[100   0   0   0]
220,test,0,0.01416853629052639,0.0,-10.1509143494,3.5130791972,-1.57391935422,[100   0   0   0]
221,test,0,0.019067429006099704,0.0,-10.1510531956,3.4731130463,-1.5748644234,[100   0   0   0]
222,test,0,0.01222929544746876,0.0,-10.1511957246,3.43316191991,-1.57401347607,[100   0   0   0]
223,test,0,0.01752089336514473,0.0,-10.1513050534,3.39318318592,-1.57396958255,[100   0   0   0]
224,test,0,0.006853939034044741,0.0,-10.1514343753,3.35319393194,-1.57407659482,[100   0   0   0]
225,test,0,0.012934776023030281,0.0,-10.151531404,3.31320962793,-1.57255176752,[100   0   0   0]
226,test,0,0.017660249024629596,0.0,-10.1516017047,3.27324215535,-1.57314541971,[100   0   0   0]
227,test,0,0.01296052522957325,0.0,-10.1516808434,3.23328156918,-1.57234854439,[100   0   0   0]
228,test,0,0.0032545938156545162,0.0,-10.1517134975,3.1933000336,-1.57166322157,[100   0   0   0]
229,test,0,0.0037221997044980526,0.0,-10.1517464476,3.15329244547,-1.57191171695,[100   0   0   0]
230,test,0,0.013096900656819344,0.0,-10.1517566781,3.11333342255,-1.57033228982,[100   0   0   0]
231,test,0,0.000634999480098486,0.0,-10.1517249489,3.07335666663,-1.57039436669,[100   0   0   0]
232,test,0,0.01198037900030613,0.0,-10.1516965251,3.03337941055,-1.56965804791,[100   0   0   0]
233,test,0,0.012227835133671764,0.0,-10.1516112397,2.99337976866,-1.56809949887,[100   0   0   0]
234,test,0,0.001323798205703496,0.0,-10.1515063358,2.95340018297,-1.56840766056,[100   0   0   0]
235,test,0,0.0019736625254154205,0.0,-10.151369224,2.91347720632,-1.56663900564,[100   0   0   0]
236,test,0,0.05288420617580414,0.0,-10.1511781383,2.87347038878,-1.56628808299,[100   0   0   0]
237,test,0,0.06559506058692934,0.0,-10.1509991654,2.8335144467,-1.56607570379,[100   0   0   0]
238,test,0,0.06481587141752244,0.0,-10.1507819993,2.79352656733,-1.56487663613,[100   0   0   0]
239,test,0,0.04988563060760498,0.0,-10.1505502403,2.75352369797,-1.56579239279,[100   0   0   0]
240,test,0,0.06448636576533319,0.0,-10.1503345866,2.71361091951,-1.56491701073,[100   0   0   0]
241,test,0,0.05580263584852218,0.0,-10.1500764402,2.67359742811,-1.56455114854,[100   0   0   0]
242,test,0,0.05604685470461846,0.0,-10.1498423067,2.63361700214,-1.56525348686,[100   0   0   0]
243,test,0,0.06445765495300292,0.0,-10.1495932772,2.59367353672,-1.56405959734,[100   0   0   0]
244,test,0,0.0511864386498928,0.0,-10.1493212316,2.55367031454,-1.56470573731,[100   0   0   0]
245,test,0,0.05147944763302803,0.0,-10.149077351,2.5137418203,-1.56444246217,[100   0   0   0]
246,test,0,0.060982178896665566,0.0,-10.1488012819,2.47372561078,-1.56383851061,[100   0   0   0]
247,test,0,0.050065461546182626,0.0,-10.1485514867,2.43372659297,-1.56536775773,[100   0   0   0]
248,test,0,0.04817379638552666,0.0,-10.1483071672,2.39381831044,-1.56420316481,[100   0   0   0]
249,test,0,0.05131341516971589,0.0,-10.148030082,2.35380981032,-1.56440679505,[100   0   0   0]
250,test,0,0.05150294303894043,0.0,-10.1477811976,2.31386063425,-1.56437292051,[100   0   0   0]
251,test,0,0.06210810691118242,0.0,-10.1474972298,2.27387161863,-1.56331407173,[100   0   0   0]
252,test,0,0.050154943019151695,0.0,-10.1472083634,2.23386909894,-1.56439200529,[100   0   0   0]
253,test,0,0.04757078364491463,0.0,-10.1469358869,2.19396140554,-1.56350834491,[100   0   0   0]
254,test,0,0.05805963277816772,0.0,-10.1466230704,2.15394598189,-1.56324082669,[100   0   0   0]
255,test,0,0.054832834750413895,0.0,-10.1463331429,2.11397880177,-1.56366807125,[100   0   0   0]
256,test,0,0.046736545860767365,0.0,-10.1460226908,2.07402294309,-1.56254261111,[100   0   0   0]
257,test,0,0.05086255073547363,0.0,-10.1456920989,2.03401969438,-1.563269657,[100   0   0   0]
258,test,0,0.046428240835666656,0.0,-10.1453879719,1.99409850627,-1.5628909038,[100   0   0   0]
259,test,0,0.04529093950986862,0.0,-10.1450480424,1.954082402,-1.56224143047,[100   0   0   0]
260,test,0,0.0536932572722435,0.0,-10.1447301279,1.91408555003,-1.56347738833,[100   0   0   0]
261,test,0,0.04849150404334069,0.0,-10.1444101443,1.87418158809,-1.56250110117,[100   0   0   0]
262,test,0,0.051932640373706825,0.0,-10.1440749459,1.83417043756,-1.56320523411,[100   0   0   0]
263,test,0,0.05113620683550835,0.0,-10.1437862281,1.7942308377,-1.56360404547,[100   0   0   0]
264,test,0,0.044978287070989616,0.0,-10.1434800675,1.75423227809,-1.56296956211,[100   0   0   0]
265,test,0,0.05121881142258644,0.0,-10.1431858425,1.71422804751,-1.56434559824,[100   0   0   0]
