step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
21,training,0.05476849,0.31899476796388626,0.17488415700975915,20.5298893477,0.43866876574,-1.19805272647,[  0   0 100   0]
22,training,0.058132187,0.33931785821914673,0.17955304928707597,20.5367797127,0.420546327286,-1.22080165588,[  0   0 100   0]
23,training,0.06864563,0.307168822735548,0.18863371320854536,20.5553209529,0.36273613392,-1.30214201202,[  0   0 100   0]
24,training,0.059478827,0.24177262000739574,0.18184630851874398,20.5621490232,0.331644455076,-1.40777495868,[  0   0 100   0]
25,training,0.04917802,0.2059086561203003,0.1892762077991661,20.5641155453,0.292910495557,-1.45495689258,[  0   0 100   0]
26,training,0.04179299,0.2137810587882996,0.19078882782089984,20.5632677685,0.273119376019,-1.47063810177,[  0   0 100   0]
27,training,0.08089213,0.1724989600479603,0.17608266277423448,20.5674061062,0.21283612686,-1.53263983847,[  0   0 100   0]
28,training,0.038305663,0.22254576906561854,0.16332502087325196,20.5754502134,0.179337866701,-1.55290190666,[  0   0 100   0]
29,training,0.036619663,0.30316707491874695,0.1519736246768962,20.575643541,0.159399090325,-1.57059975908,[  0   0 100   0]
30,training,0.10242483,0.3476361334323883,0.1435486465048742,20.5748958759,0.119013262548,-1.6087851473,[  0   0 100   0]
31,training,0.042284466,0.2081378847360611,0.13238632949558451,20.5707214393,0.0591051925985,-1.66608282,[  0   0 100   0]
32,training,0.05684083,0.1404136661440134,0.12067225784757946,20.5663429595,0.0201460606154,-1.68851501786,[  0   0 100   0]
33,training,0.07403643,0.05325175076723099,0.11924120158749354,20.5603726616,-0.0131527660967,-1.75342491844,[  0   0 100   0]
34,training,0.07642028,0.052705418318510056,0.11101030901871639,20.5525781197,-0.0521784787937,-1.78132384924,[  0   0 100   0]
35,training,0.042718086,0.10464973002672195,0.09969467905627127,20.5490810169,-0.0906180318752,-1.79046896042,[  0   0 100   0]
36,training,0,0.04079650714993477,0.08579160517510448,20.5414405914,-0.127541150994,-1.81163724875,[  0   0 100   0]
37,training,0.05405994,0.06672349758446217,0.07915295826391257,20.5324248961,-0.161002536561,-1.84461786515,[  0   0 100   0]
38,training,0.05122889,0.0868272939696908,0.07181096695538249,20.5221761759,-0.197424467647,-1.84287722124,[  0   0 100   0]
39,training,0.20988187,0.26949863880872726,0.07412475078165144,20.5088999987,-0.22686440495,-1.84787902267,[  0   0 100   0]
40,training,0.1141866,0.25990259647369385,0.0692309969167579,20.4985702889,-0.261609335795,-1.86637687775,[  0   0 100   0]
41,training,0.038801182,0.09887121617794037,0.06015768778021383,20.4816854737,-0.314512756741,-1.87122209027,[  0   0 100   0]
42,training,0.043170556,0.09472247213125229,0.05107148607413127,20.4711438766,-0.348989481078,-1.86877594412,[  0   0 100   0]
43,training,0.10833168,0.17188700754195452,0.04094157988266701,20.465403215,-0.366989728835,-1.88787908533,[  0   0 100   0]
44,training,0,0.0490206703543663,0.03423109338928261,20.4530810006,-0.404967546122,-1.88046938435,[  0   0 100   0]
45,training,0.040394314,0.07287275977432728,0.02595566663282156,20.439034967,-0.438063925412,-1.86782372685,[  0   0 100   0]
46,training,0,0.00943748652935028,0.024149098115467768,20.4274544065,-0.474952913812,-1.88304709292,[  0   0 100   0]
47,training,0,0.0075106751173734665,0.016538664683409903,20.4180195905,-0.503506965925,-1.9020380081,[  0   0 100   0]
48,training,0.03492968,0.07754346169531345,0.01150273923253247,20.4077489544,-0.537276791594,-1.8984398086,[  0   0 100   0]
49,training,0,0.036193324835039675,0.011827542432848202,20.3948680068,-0.57527640683,-1.90208757007,[  0   0 100   0]
50,training,0.034103274,0.08255815855227411,0.004687127633711961,20.3826816552,-0.608969025413,-1.93629763015,[  0   0 100   0]
51,training,0.021049572,0.12895178608596325,0.013412167825495808,20.3757126802,-0.626989981045,-1.94162040117,[  0   0 100   0]
52,training,0.021858102,0.05796924233436586,0.005124237958506931,20.3546682451,-0.681491164029,-1.93347948542,[  0   0 100   0]
53,training,0,0.002318568527698503,0.012665164822825018,20.340944644,-0.718699023714,-1.91252794497,[  0   0 100   0]
54,training,0,0.009496800601482364,0.013578333241509203,20.3265073788,-0.755111174101,-1.88305382923,[  0   0 100   0]
55,training,0.030286396,0.19530893117189407,0.012938680569836701,20.3147057759,-0.793091320984,-1.86103900209,[  0   0 100   0]
56,training,0.027742922,0.12295287102460861,0.01611716388795469,20.303741184,-0.830401020849,-1.87906623954,[  0   0 100   0]
57,training,0.048420206,0.09316576272249222,0.010451247668010121,20.2915206512,-0.867750868986,-1.88306166199,[  0   0 100   0]
58,training,0.015596264,0.13609863817691803,0.015281747715265777,20.2796291402,-0.90569386414,-1.86474955516,[  0   0 100   0]
59,training,0.035861008,0.15377210453152657,0.01893834222704477,20.2678970149,-0.944040404585,-1.87793502848,[  0   0 100   0]
60,training,0,0.012799600139260292,0.02403488749269493,20.2570964615,-0.975330383903,-1.92770499236,[  0   0 100   0]
61,training,0.039154597,0.06538256257772446,0.027703511092760643,20.2426674904,-1.01168512339,-1.9259860883,[  0   0 100   0]
62,training,0.02621727,0.07911397516727448,0.040486913680983304,20.2339438791,-1.0297390342,-1.91952622643,[  0   0 100   0]
63,training,0.04243309,0.10236755013465881,0.059672306773636816,20.2166020976,-1.06583848441,-1.90070795796,[  0   0 100   0]
64,training,0.02477855,0.22883262485265732,0.06983839438950616,20.2017935167,-1.1012941628,-1.88434357458,[  0   0 100   0]
65,training,0.050740622,0.2696542590856552,0.07683604696321229,20.1840462851,-1.15770145068,-1.90585300865,[  0   0 100   0]
66,training,0.043474574,0.3553052097558975,0.0818542870236706,20.1752525067,-1.19197792099,-1.91827307726,[  0   0 100   0]
67,training,0.018184628,0.2738374024629593,0.08969953425402845,20.1687709023,-1.21043639852,-1.93180946026,[  0   0 100   0]
68,training,0.024701402,0.24763795547187328,0.09943092425187205,20.1492011663,-1.26249803392,-1.92075330881,[  0   0 100   0]
69,training,0.017901262,0.2411949597299099,0.11639400619215173,20.1359043385,-1.29933682024,-1.90851290956,[  0   0 100   0]
70,training,0.028323878,0.1944473758339882,0.12342714647592543,20.1230875473,-1.33693769107,-1.88993477034,[  0   0 100   0]
71,training,0.019114083,0.17832119017839432,0.12871198459249358,20.1110943541,-1.37473417416,-1.86508476133,[  0   0 100   0]
72,training,0.03095692,0.1732991486787796,0.13140041382488227,20.1000455359,-1.41304295612,-1.83806364864,[  0   0 100   0]
73,training,0.019024054,0.19990892335772514,0.13192176115190085,20.0898377899,-1.45161529274,-1.82284787821,[  0   0 100   0]
74,training,0.031160744,0.21787898987531662,0.13156765684284136,20.0850064083,-1.4705681098,-1.82407988226,[  0   0 100   0]
75,training,0.023936696,0.26919252425432205,0.13813674722269548,20.0699725252,-1.52642862835,-1.85140698884,[  0   0 100   0]
76,training,0.06300004,0.17590579390525818,0.1463640354991134,20.0594923859,-1.5602241311,-1.87574207786,[  0   0 100   0]
77,training,0.0649443,0.06869864463806152,0.156659832212051,20.0471750323,-1.5977160235,-1.88801304752,[  0   0 100   0]
78,training,0.062448625,0.07005198299884796,0.16133441510727928,20.0351128026,-1.63502240813,-1.86931496548,[  0   0 100   0]
79,training,0.025479835,0.283702701330185,0.1673496458985561,20.0241556783,-1.67297093321,-1.83911063849,[  0   0 100   0]
80,training,0.036730997,0.376707749441266,0.17056883310384846,20.0192371914,-1.6913992644,-1.82716186778,[  0   0 100   0]
81,training,0.024570633,0.2942552473396063,0.17925682950059404,20.0038357597,-1.7492712609,-1.83672194965,[  0   0 100   0]
82,training,0.075068936,0.28136919438838953,0.18665578940759414,19.9932037358,-1.78781740525,-1.84290874268,[  0   0 100   0]
83,training,0.018819146,0.19368226081132894,0.2004631449022641,19.9824956704,-1.82595935496,-1.84118165766,[  0   0 100   0]
84,training,0.04954149,0.23758545517921448,0.21568481886619464,19.9723966262,-1.86492181884,-1.79886539587,[  0   0 100   0]
85,training,0.031323377,0.2714692801237107,0.22304107888317382,19.9649392289,-1.90185675897,-1.71818126771,[  0   0 100   0]
86,training,0.03287761,0.217225730419159,0.224705442403401,19.9609205069,-1.94085039895,-1.62567026167,[  0   0 100   0]
87,training,0.029184535,0.17266553640365595,0.22253748963803438,19.9605988472,-1.9775795222,-1.56471981961,[  0   0 100   0]
88,training,0.039822325,0.21746814996004105,0.2180394589254581,19.962142781,-2.01621096033,-1.50058152981,[  0   0 100   0]
89,training,0.031257883,0.17916792444884777,0.21123037617087487,19.9653394047,-2.05269520512,-1.4739670945,[  0   0 100   0]
90,training,0.02878676,0.11973108351230621,0.2087817864004715,19.9695322317,-2.09101533396,-1.44697012003,[  0   0 100   0]
91,training,0.024008516,0.13522899895906448,0.20495388964194788,19.9718489184,-2.10714251571,-1.40735393395,[  0   0 100   0]
92,training,0.022249272,0.09273739159107208,0.19541143026394636,19.9832704638,-2.16278396972,-1.33705819793,[  0   0 100   0]
93,training,0,0.03974241437390447,0.18561156967272188,19.9923652937,-2.19856421109,-1.3011008295,[  0   0 100   0]
94,training,0.052582055,0.07069344632327557,0.1767559105391309,20.0009735367,-2.22908043953,-1.29141758197,[  0   0 100   0]
95,training,0.06307657,0.2645920291543007,0.1701832677619503,20.0167714211,-2.28495478545,-1.29724335072,[  0   0 100   0]
96,training,0.03724516,0.06805147184059024,0.15800812933840241,20.0320584964,-2.33731800198,-1.29140037903,[  0   0 100   0]
97,training,0,0.03214746713638306,0.14299964603170745,20.0426481631,-2.37407186987,-1.29358307442,[  0   0 100   0]
98,training,0.05127646,0.19380587339401245,0.1329119812133815,20.0532681476,-2.41063500459,-1.27725166836,[  0   0 100   0]
99,training,0,0.04345794767141342,0.12451426518468148,20.0646062294,-2.4478281255,-1.27143942725,[  0   0 100   0]
100,training,0,0.013806032016873361,0.11655664392330044,20.070500491,-2.46687963261,-1.27040071186,[  0   0 100   0]
101,training,0.0379543,0.08667853474617004,0.11839446058117216,20.0802337849,-2.4997960861,-1.28407994508,[  0   0 100   0]
102,training,0.010179167,0.07473801448941231,0.11338081188225975,20.0905306887,-2.53590811451,-1.26020134152,[  0   0 100   0]
103,training,0,0.013301156461238861,0.10797495307640557,20.1025510411,-2.57265686787,-1.25455509669,[  0   0 100   0]
104,training,0.0342688,0.2566430880688131,0.09422353362325095,20.11303215,-2.60538785182,-1.26493214627,[  0   0 100   0]
105,training,0.028905574,0.07096197828650475,0.08125060002441628,20.1190230903,-2.62395650617,-1.24977457702,[  0   0 100   0]
106,training,0.003207012,0.06761997565627098,0.06794628833616796,20.138858167,-2.67849734381,-1.22142619615,[  0   0 100   0]
107,training,0.021094618,0.14694381691515446,0.06337527340276894,20.1522726369,-2.71556360441,-1.21153321134,[  0   0 100   0]
108,training,0.057895362,0.09019896201789379,0.0528693961015593,20.1672936789,-2.75200526765,-1.18731835544,[  0   0 100   0]
109,training,0.06278064,0.276452861726284,0.039272531355322736,20.1807133403,-2.78754604831,-1.17810006645,[  0   0 100   0]
110,training,0,0.01220378652215004,0.030233975861167536,20.1955385478,-2.82324336756,-1.14863813799,[  0   0 100   0]
111,training,0,0.005816478282213218,0.014543625677098935,20.2129012961,-2.8599539782,-1.11825076304,[  0   0 100   0]
112,training,0.008038543,0.0514930747449398,0.008826411246524389,20.2384380958,-2.90927132349,-1.07701621048,[  0   0 100   0]
113,training,0.015125483,0.11906401813030243,0.017986086202774025,20.2630160763,-2.96118948082,-1.04411290113,[  0   0 100   0]
114,training,0,0.010480321943759918,0.035072830696942205,20.2728766638,-2.97789739522,-1.02645513283,[  0   0 100   0]
115,training,0.0058001773,0.09058225154876709,0.04585587670792091,20.2833517937,-2.99488879856,-1.01294492528,[  0   0 100   0]
116,training,0.019678602,0.13638672977685928,0.05619802141261672,20.3047890401,-3.02695055515,-0.994409191228,[  0   0 100   0]
117,training,0,0.019546404480934143,0.07059393548104205,20.3187215344,-3.04097591952,-0.982330869968,[  0   0 100   0]
118,training,0.017684694,0.10476960614323616,0.08013311022626696,20.3378861188,-3.07069863297,-0.931109670431,[  0   0 100   0]
119,training,0.012976045,0.07873319834470749,0.08314583564444426,20.3672749709,-3.12064159584,-0.91604058489,[  0   0 100   0]
120,training,0.024702774,0.05578622408211232,0.08275772977540473,20.3918874387,-3.15231266929,-0.896479662466,[  0   0 100   0]
121,training,0.026845334,0.10083581507205963,0.0878732947996762,20.4170543669,-3.18310283716,-0.884059169263,[  0   0 100   0]
122,training,0,0.04102589003741741,0.09167399473666457,20.4425102374,-3.21386570492,-0.863616787793,[  0   0 100   0]
123,training,0.0145192845,0.21160569228231907,0.09511580868824997,20.4546869014,-3.22864191912,-0.856128627533,[  0   0 100   0]
124,training,0,0.012928497046232224,0.09265844162353466,20.4717349574,-3.25334706848,-0.872616005159,[  0   0 100   0]
125,training,0,0.003082171082496643,0.09245046117400035,20.4966677141,-3.28317708182,-0.870736500505,[  0   0 100   0]
126,training,0.011031736,0.1181431710720062,0.08771093632518008,20.5190968774,-3.31089372912,-0.863914944776,[  0   0 100   0]
127,training,0.010525005,0.15373306348919868,0.0816210277130734,20.5270300316,-3.32318498793,-0.824972624676,[  0   0 100   0]
128,training,0.01988745,0.21414584340527654,0.07789665858129186,20.5670421496,-3.36524144203,-0.80963566066,[  0   0 100   0]
129,training,0.015370194,0.2100236564874649,0.07280809278264692,20.5885068418,-3.38918319895,-0.778418883832,[  0   0 100   0]
130,training,0,0.0009247809648513794,0.069093541246866,20.6149069092,-3.41419154153,-0.741756617322,[  0   0 100   0]
131,training,0,0.014538228511810303,0.0644107344082854,20.643776396,-3.43994536258,-0.714626860965,[  0   0 100   0]
132,training,0.0089475885,0.11619749665260315,0.06017368043101017,20.6578023635,-3.45195817924,-0.691414772346,[  0   0 100   0]
133,training,0.019388977,0.09493800997734073,0.05436251370623281,20.7026220336,-3.48572743459,-0.623176098644,[  0   0 100   0]
134,training,0,0.018936306238174466,0.04624261513854357,20.7332881701,-3.50773381945,-0.604878869811,[  0   0 100   0]
135,training,0,0.03382581472396856,0.03818925985101227,20.7653722138,-3.52899601057,-0.575846533416,[  0   0 100   0]
136,training,0,0.034233033657073975,0.03703336327987536,20.7942794953,-3.54584797747,-0.558655406321,[  0   0 100   0]
137,training,0.009410266,0.11683912575244904,0.027658497453093907,20.8112137705,-3.55611904192,-0.533148258473,[  0   0 100   0]
138,training,0.0053267386,0.12725418806076055,0.02155828063162932,20.8459054982,-3.57556129083,-0.490382194304,[  0   0 100   0]
139,training,0,0.04089517891407013,0.01776660861760079,20.8986135045,-3.60193190174,-0.438819970551,[  0   0 100   0]
140,training,0,0.011853024363517761,0.008783425009894564,20.9348370347,-3.61814607568,-0.40284860026,[  0   0 100   0]
141,training,0.014661447,0.09929367899894717,0.011288606611569359,20.9532365344,-3.62576912932,-0.381617765655,[  0   0 100   0]
142,training,0.0060108593,0.08557118475437164,0.014593359546238992,21.0081949972,-3.64715386769,-0.330930268484,[  0   0 100   0]
143,training,0.003801284,0.09202499687671661,0.024047115900889406,21.0433998542,-3.65850858152,-0.282655632333,[  0   0 100   0]
144,training,0,0.04829381406307223,0.02160092107557134,21.0764563019,-3.66695058227,-0.222011460974,[  0   0 100   0]
145,training,0.02323421,0.1295374482870102,0.02234203154837238,21.1340935611,-3.67859487629,-0.176610411042,[  0   0 100   0]
146,training,0,0.04326857533305883,0.02034523246299699,21.1694476598,-3.68488217713,-0.135434618364,[  0   0 100   0]
147,training,0.010585988,0.11324591934680939,0.021999366556113824,21.1861462591,-3.68696379365,-0.119640999464,[  0   0 100   0]
148,training,0,0.02354298415593803,0.02588726541003128,21.223322862,-3.69088657985,-0.0909786658116,[  0   0 100   0]
149,training,0,0.013523268513381481,0.026222315896378946,21.262706534,-3.69401494672,-0.0770359856927,[  0   0 100   0]
150,training,0.010128234,1.0753681659698486,0.026751460808238793,21.301892467,-3.69301404986,-0.0755742847877,[100   0   0   0]
151,training,0.0033635166,1.015710711479187,0.0415765246119819,21.3401453144,-3.69577115574,-0.077322875979,[100   0   0   0]
152,training,0.010225914,1.0056392918340862,0.03747548231097658,21.3780700504,-3.69744314333,-0.0734145690454,[100   0   0   0]
153,training,0.0045947297,1.0540885925292969,0.03301624505735117,21.4171976328,-3.70021348462,-0.067102448234,[100   0   0   0]
154,training,0.053396538,0.43681904673576355,0.029460640579552166,21.4755073936,-3.70469606412,-0.0731128470712,[100   0   0   0]
155,training,0.0794524,0.6533709168434143,0.026433983207392747,21.5133410774,-3.70672559372,-0.0602226077292,[100   0   0   0]
156,training,0.00468639,0.583692193031311,0.021347429193254247,21.5525169444,-3.70902981107,-0.0645282615271,[100   0   0   0]
157,training,0.008421935,0.7248248271644115,0.01758786795218697,21.58620004,-3.7105209457,-0.0293714240081,[100   0   0   0]
158,training,0.017935328,0.39987359568476677,0.010439870996281967,21.6261405372,-3.71366742146,-0.020980853372,[100   0   0   0]
159,training,0.007049357,0.3880440965294838,0.01183198638500845,21.6659599914,-3.71720006022,0.00194703996355,[100   0   0   0]
160,training,0.014114248,0.7916128393262625,0.0029392073742702707,21.6853383368,-3.71870955698,0.00182865203826,[100   0   0   0]
161,training,0.025138706,0.17140184342861176,0.010473803293068575,21.7235595307,-3.72089384117,-0.0508674861021,[100   0   0   0]
162,training,0.017467136,0.6158098131418228,0.008040757963282595,21.7822555993,-3.72593582214,-0.0199915098424,[100   0   0   0]
163,training,0.017768469,0.9121688082814217,0.01483945177027225,21.8219686278,-3.72934311206,-0.00356172577038,[100   0   0   0]
164,training,0.025547266,0.5501846894621849,0.020864403545210564,21.8600906311,-3.73226482044,0.00446733270235,[100   0   0   0]
165,training,0.0038837784,0.11440872400999069,0.025469986512197885,21.8770946861,-3.73358780875,-0.00292376550884,[100   0   0   0]
166,training,0.060739446,0.737364187836647,0.028320692762764187,21.9337498168,-3.73372393032,-0.0550450683942,[100   0   0   0]
167,training,0.0032600856,0.8280031979084015,0.029465177038619113,21.9519300258,-3.73365863424,-0.054654235365,[100   0   0   0]
168,training,0.08446177,0.7849477529525757,0.030476167513348102,21.9892702338,-3.73513385323,-0.0262771487791,[100   0   0   0]
169,training,0.0060060695,0.4494050107896328,0.03225928725988599,22.0287918663,-3.73547200031,0.00827897514835,[100   0   0   0]
170,training,0,0.04193888232111931,0.03250477200072039,22.0655578095,-3.72999774015,0.0136378822798,[100   0   0   0]
171,training,0.01103337,0.19243443757295609,0.02875524538442988,22.1039245388,-3.72926865245,0.0170934389093,[100   0   0   0]
172,training,0.034293342,0.32526423782110214,0.03041118527311669,22.1424868421,-3.72921161732,0.0530273442284,[100   0   0   0]
173,training,0.01125378,0.10572933405637741,0.030061002830939453,22.1965866238,-3.72490266632,0.174802567938,[100   0   0   0]
174,training,0.018174672,0.29184623435139656,0.02547154578456952,22.235390164,-3.71693091942,0.210495430191,[100   0   0   0]
175,training,0.026141064,0.16469961404800415,0.019318205191136726,22.2550625993,-3.71282953457,0.20020143546,[100   0   0   0]
176,training,0,0.015652984380722046,0.01260343193521346,22.2928198967,-3.70494081629,0.168432143619,[100   0   0   0]
177,training,0.004362585,0.26199178397655487,0.008455286609701271,22.3325529834,-3.69868688371,0.142900513756,[100   0   0   0]
178,training,0.03514131,0.35219429433345795,0.0040797602850250565,22.3713511155,-3.69306913623,0.164763001355,[100   0   0   0]
179,training,0.010458609,0.12046540156006813,0.0037950701414801624,22.4099848456,-3.68578671051,0.203815104481,[100   0   0   0]
180,training,0.0035749227,0.0629013329744339,0.015863776565979582,22.4492348405,-3.67728314745,0.204921089483,[100   0   0   0]
181,training,0,0.043619565665721866,0.016684255290161678,22.488013744,-3.66965207621,0.171680663628,[100   0   0   0]
182,training,0.0049283886,0.18055732175707817,0.02376330376694326,22.5275061901,-3.66327235225,0.148668784366,[100   0   0   0]
183,training,0.002917494,0.19164613261818883,0.028740446559184254,22.566828807,-3.65752849164,0.147204358357,[100   0   0   0]
184,training,0.007606247,0.1767162438482046,0.029180516197024674,22.6055342753,-3.65775750462,0.166369420587,[100   0   0   0]
185,training,0.010636048,0.16238625487312672,0.03241108927648964,22.6450468408,-3.65138256962,0.16827029176,[100   0   0   0]
186,training,0.0054642824,0.13111401721835134,0.037349313050706774,22.6842584245,-3.64415604929,0.160940694459,[100   0   0   0]
187,training,0.0053043235,0.08516377210617068,0.04879120791234084,22.7222127188,-3.63258393011,0.151598975165,[100   0   0   0]
188,training,0,0.042223721742630005,0.05322483718131396,22.7613718454,-3.62704870127,0.121413959136,[100   0   0   0]
189,training,0.008844601,0.09508378803730008,0.05703488283299812,22.7992191342,-3.62311825685,0.0906464153432,[100   0   0   0]
190,training,0.017650241,0.17517557740211487,0.059789439950230804,22.8382913945,-3.61716785623,0.0491819635788,[100   0   0   0]
191,training,0.0023237327,0.19929490983486176,0.06987316510431975,22.8778830117,-3.60607126686,-0.00521428110167,[100   0   0   0]
192,training,0,0.04572458565235138,0.07057904770445964,22.9175799408,-3.60623165368,-0.0614547745927,[100   0   0   0]
193,training,0,0.000640287995338433,0.0657551947284485,22.9572014632,-3.60937676583,-0.0914519760883,[100   0   0   0]
194,training,0,0.022451686207205054,0.0622069227831317,22.9961867055,-3.61328088124,-0.103954999364,[100   0   0   0]
195,training,0.0063865413,0.09242381807416677,0.05605376615303131,23.0356118895,-3.61741088129,-0.103677746249,[100   0   0   0]
196,training,0.016631968,0.0690271258354187,0.05213805387810104,23.0753507085,-3.62143619726,-0.0951445971906,[100   0   0   0]
197,training,0,0.01755995792336762,0.045971375850354095,23.1141431212,-3.62503280088,-0.0932516569883,[100   0   0   0]
198,training,0,0.03628954850137234,0.04215564636308662,23.1527932154,-3.62841184944,-0.102069861076,[100   0   0   0]
199,training,0,0.04664440453052521,0.036573678796795454,23.1920702267,-3.63242244099,-0.101740930153,[100   0   0   0]
200,training,0.0056952145,0.1455889493227005,0.030555258555114692,23.2511343482,-3.64213482688,-0.0781018922406,[100   0   0   0]
201,training,0.0048703,0.23901203274726868,0.02470038795091443,23.2913707874,-3.64506961309,-0.0786391228984,[100   0   0   0]
202,training,0.004012568,0.13720174506306648,0.01766002664837587,23.3302020354,-3.64880387358,-0.115378574191,[100   0   0   0]
203,training,0,0.025655224919319167,0.01669453133801687,23.3474064407,-3.65077246294,-0.10998952141,[100   0   0   0]
204,training,0.0056417407,0.10710861906409264,0.008722050254712998,23.3822969096,-3.65351345678,-0.0997840091362,[100   0   0   0]
205,training,0.0041613015,0.10524046048521996,0.008495184829267064,23.4168809494,-3.65732003076,-0.116045478127,[100   0   0   0]
206,training,0.011678431,0.24959634244441986,0.0111206401589207,23.4695603058,-3.66798667171,-0.147619147745,[100   0   0   0]
207,training,0.00264049,0.0852253083139658,0.005180928274537561,23.4862260523,-3.67306282909,-0.180858493069,[100   0   0   0]
208,training,0.00813061,0.1631889883428812,0.016430198839671183,23.5235978762,-3.68273238624,-0.215287609717,[100   0   0   0]
209,training,0.0054439954,0.20579958986490968,0.024069785206231688,23.5611505958,-3.69144329588,-0.210872019747,[100   0   0   0]
210,training,0.0064517474,0.1256108433008194,0.032920653621313294,23.5997501083,-3.69970276818,-0.198809586257,[100   0   0   0]
211,training,0,0.029764734208583804,0.04121909590177531,23.6355637829,-3.70566894371,-0.15835952576,[100   0   0   0]
212,training,0,0.01913341134786603,0.036660956838323586,23.6713269692,-3.71061972383,-0.149926862993,[100   0   0   0]
213,training,0,0.03302896767854693,0.04157232246977648,23.7094244761,-3.71594306853,-0.125402712713,[100   0   0   0]
214,training,0,0.016527414321899414,0.04500940710586489,23.7459888767,-3.71999531279,-0.10157399701,[100   0   0   0]
215,training,0.00861439,0.0554174929857254,0.05029798173108361,23.8041443835,-3.72479063687,-0.065775606329,[100   0   0   0]
216,training,0,0.04854951798915863,0.05228288346021043,23.8222316339,-3.72581637793,-0.0464168692631,[100   0   0   0]
217,training,0,0.03827140107750893,0.05477012780162198,23.8572465006,-3.72707103113,-0.0345440314736,[100   0   0   0]
218,training,0.0019774532,0.09092148393392563,0.05022227901125009,23.8958230068,-3.72786307272,-0.0171637931476,[100   0   0   0]
219,training,0,0.01276333257555961,0.048469083439874314,23.9334746936,-3.72868941098,0.0129005698313,[100   0   0   0]
220,training,0.0071179047,0.10527848079800606,0.04975772969538698,23.9845008146,-3.72816412527,0.0493785798643,[100   0   0   0]
221,training,0.0016531212,0.12675942108035088,0.04858974022205818,24.0035341572,-3.72708172652,0.0399387608259,[100   0   0   0]
222,training,0,0.02810094878077507,0.046814973492746846,24.0424318801,-3.72600196232,0.0187915858463,[100   0   0   0]
223,training,0.011179062,0.07801564782857895,0.04695977090808198,24.1015072263,-3.7252377316,0.0201147314545,[100   0   0   0]
224,training,0.013945609,0.16499307192862034,0.03854038704057358,24.1337139466,-3.72402049672,0.0331959683042,[100   0   0   0]
225,training,0,0.0223087314516306,0.03512704899174819,24.1699962451,-3.72260692813,0.0329736723435,[100   0   0   0]
226,training,0.0011428369,0.12573089078068733,0.03406223551457089,24.188982318,-3.72198623015,0.0351178881719,[100   0   0   0]
227,training,0.0062463293,0.18050354532897472,0.034156186080502846,24.2434528118,-3.72110069044,0.00138863418306,[100   0   0   0]
228,training,0.0056140325,0.09657687973231077,0.03357872984039777,24.2835748713,-3.72154543935,-0.0178956491018,[100   0   0   0]
229,training,0,0.017771040904335678,0.03480787734364932,24.3029973685,-3.72201179959,-0.0226524447449,[100   0   0   0]
